size,k,avg_rate,density,clustering,shortest_path,std_rate,median_rate,n_comp_nodes,avg_steps,avg_l1,avg_l2
115,9,0.7982608695652174,0.06697177726926011,0.05620471316123484,2.533638443935927,0.020869565217391306,0.2,13.733333333333334,1000.0,13.733333333333334,3.1334095060203486
125,0,0.8208,0.06606451612903226,0.056918942495413044,2.495225806451613,0.024579666393179548,0.184,13.533333333333331,1000.0,13.533333333333331,3.1024815097598606
125,1,0.7984,0.06709677419354838,0.07910622188269242,2.495225806451613,0.02340598214132447,0.2,14.266666666666666,1000.0,14.266666666666666,3.1071620676509264
125,2,0.84,0.07393548387096774,0.06875838540544417,2.410967741935484,0.021466252583997984,0.168,12.0,1000.0,12.0,2.960240566741165
125,3,0.8256,0.06438709677419355,0.061219521654815735,2.535741935483871,0.043934496696787145,0.2,12.133333333333331,1000.0,12.133333333333331,2.8434487014173797
125,4,0.8176,0.06335483870967742,0.07587301456713218,2.5672258064516127,0.043934496696787145,0.176,13.6,1000.0,13.6,3.086117267049764
125,5,0.8191999999999999,0.06929032258064516,0.07782077922077921,2.4735483870967743,0.014837789592793126,0.184,12.133333333333333,1000.0,12.133333333333333,2.824011602965326
125,6,0.8128,0.06774193548387097,0.05050181191357659,2.4812903225806453,0.031435012327021596,0.2,12.733333333333333,1000.0,12.733333333333333,2.9088409098684287
125,7,0.8256,0.06696774193548387,0.0797785210317717,2.497677419354839,0.040917477928142154,0.176,11.533333333333333,1000.0,11.533333333333333,2.7197715298795186
125,8,0.8224,0.07019354838709678,0.0645403015285368,2.4578064516129032,0.028352072234670955,0.184,12.133333333333331,1000.0,12.133333333333331,2.820533813648686
125,9,0.7904,0.06064516129032258,0.054996070596070555,2.590451612903226,0.019200000000000005,0.208,14.0,1000.0,14.0,3.0243958236900452
135,0,0.8325925925925926,0.062354892205638474,0.05974889308222635,2.5305693753454945,0.02227155019018209,0.17037037037037037,12.933333333333332,1000.0,12.933333333333332,2.9961592942874047
