size,trial,rate,density,clustering,shortest_path,n_comp_nodes,steps,l1,l2
25,0,0.56,0.15333333333333332,0.272,2.29,6.666666666666667,1000,6.666666666666667,2.2110831935702664
25,1,0.64,0.15333333333333332,0.272,2.29,6.333333333333333,1000,6.333333333333333,2.2852182001336816
25,2,0.48,0.15333333333333332,0.272,2.29,7.0,1000,7.0,2.185812841434
25,3,0.48,0.15333333333333332,0.272,2.29,8.666666666666666,1000,8.666666666666666,2.6666666666666665
25,4,0.52,0.15333333333333332,0.272,2.29,7.333333333333333,1000,7.333333333333333,2.260776661041756
25,5,0.52,0.15333333333333332,0.272,2.29,9.0,1000,9.0,2.7688746209726913
25,6,0.52,0.15333333333333332,0.272,2.29,7.666666666666666,1000,7.666666666666666,2.333333333333333
25,7,0.48,0.15333333333333332,0.272,2.29,8.666666666666666,1000,8.666666666666666,2.6666666666666665
25,8,0.52,0.15333333333333332,0.272,2.29,6.666666666666666,1000,6.666666666666666,2.1081851067789192
25,9,0.6,0.15333333333333332,0.272,2.29,5.666666666666667,1000,5.666666666666667,1.9720265943665385
25,10,0.56,0.15333333333333332,0.272,2.29,6.333333333333333,1000,6.333333333333333,2.134374745810949
25,11,0.64,0.15333333333333332,0.272,2.29,4.666666666666666,1000,4.666666666666666,1.699673171197595
25,12,0.6,0.15333333333333332,0.272,2.29,4.999999999999999,1000,4.999999999999999,1.7320508075688772
25,13,0.6,0.15333333333333332,0.272,2.29,7.333333333333333,1000,7.333333333333333,2.494438257849294
25,14,0.6,0.15333333333333332,0.272,2.29,5.666666666666666,1000,5.666666666666666,1.9720265943665387
25,15,0.36,0.15333333333333332,0.272,2.29,6.999999999999999,1000,6.999999999999999,1.9148542155126762
25,16,0.52,0.15333333333333332,0.272,2.29,8.0,1000,8.0,2.494438257849294
25,17,0.6,0.15333333333333332,0.272,2.29,7.333333333333333,1000,7.333333333333333,2.449489742783178
25,18,0.6,0.15333333333333332,0.272,2.29,7.666666666666666,1000,7.666666666666666,2.6034165586355513
25,19,0.52,0.15333333333333332,0.272,2.29,6.666666666666666,1000,6.666666666666666,2.054804667656325
