size,trial,rate,density,clustering,shortest_path,n_comp_nodes,steps,l1,l2
25,0,0.64,0.15333333333333332,0.30943589743589744,2.216666666666667,5.333333333333333,1000,5.333333333333333,2.0
25,1,0.6799999999999999,0.15333333333333332,0.30943589743589744,2.216666666666667,5.999999999999999,1000,5.999999999999999,2.260776661041756
25,2,0.8,0.15333333333333332,0.30943589743589744,2.216666666666667,3.0,1000,3.0,1.4529663145135578
25,3,0.6,0.15333333333333332,0.30943589743589744,2.216666666666667,6.333333333333333,1000,6.333333333333333,2.185812841434
25,4,0.6,0.15333333333333332,0.30943589743589744,2.216666666666667,6.0,1000,6.0,2.1081851067789192
25,5,0.52,0.15333333333333332,0.30943589743589744,2.216666666666667,7.666666666666666,1000,7.666666666666666,2.4267032964268394
25,6,0.6799999999999999,0.15333333333333332,0.30943589743589744,2.216666666666667,4.0,1000,4.0,1.5634719199411433
25,7,0.64,0.15333333333333332,0.30943589743589744,2.216666666666667,5.666666666666667,1000,5.666666666666667,2.0816659994661326
25,8,0.72,0.15333333333333332,0.30943589743589744,2.216666666666667,5.0,1000,5.0,1.9720265943665385
25,9,0.72,0.15333333333333332,0.30943589743589744,2.216666666666667,4.333333333333334,1000,4.333333333333334,1.6666666666666665
25,10,0.84,0.15333333333333332,0.30943589743589744,2.216666666666667,2.333333333333333,1000,2.333333333333333,1.2018504251546631
25,11,0.64,0.15333333333333332,0.30943589743589744,2.216666666666667,6.333333333333333,1000,6.333333333333333,2.2360679774997894
25,12,0.48,0.15333333333333332,0.30943589743589744,2.216666666666667,7.666666666666666,1000,7.666666666666666,2.333333333333333
25,13,0.56,0.15333333333333332,0.30943589743589744,2.216666666666667,6.666666666666666,1000,6.666666666666666,2.1081851067789192
25,14,0.72,0.15333333333333332,0.30943589743589744,2.216666666666667,3.6666666666666665,1000,3.6666666666666665,1.5275252316519465
25,15,0.43999999999999995,0.15333333333333332,0.30943589743589744,2.216666666666667,9.0,1000,9.0,2.6034165586355513
25,16,0.36,0.15333333333333332,0.30943589743589744,2.216666666666667,8.0,1000,8.0,2.3094010767585034
25,17,0.64,0.15333333333333332,0.30943589743589744,2.216666666666667,4.666666666666666,1000,4.666666666666666,1.699673171197595
25,18,0.6799999999999999,0.15333333333333332,0.30943589743589744,2.216666666666667,6.666666666666666,1000,6.666666666666666,2.4037008503093262
25,19,0.6,0.15333333333333332,0.30943589743589744,2.216666666666667,5.333333333333333,1000,5.333333333333333,1.8257418583505538
