size,trial,rate,density,clustering,shortest_path,n_comp_nodes,steps,l1,l2
15,0,0.5333333333333333,0.24761904761904763,0.14984126984126983,1.9904761904761905,3.6666666666666665,1000,3.6666666666666665,1.5275252316519465
15,1,0.5333333333333333,0.24761904761904763,0.14984126984126983,1.9904761904761905,4.666666666666666,1000,4.666666666666666,1.8257418583505536
15,2,0.6666666666666667,0.24761904761904763,0.14984126984126983,1.9904761904761905,1.9999999999999998,1000,1.9999999999999998,0.9428090415820632
15,3,0.5333333333333333,0.24761904761904763,0.14984126984126983,1.9904761904761905,4.0,1000,4.0,1.699673171197595
15,4,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,2.6666666666666665,1000,2.6666666666666665,1.1547005383792515
15,5,0.5333333333333333,0.24761904761904763,0.14984126984126983,1.9904761904761905,5.0,1000,5.0,1.9720265943665385
15,6,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,3.3333333333333335,1000,3.3333333333333335,1.4907119849998598
15,7,0.6666666666666667,0.24761904761904763,0.14984126984126983,1.9904761904761905,3.0,1000,3.0,1.3743685418725535
15,8,0.6666666666666667,0.24761904761904763,0.14984126984126983,1.9904761904761905,2.666666666666667,1000,2.666666666666667,1.247219128924647
15,9,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,5.0,1000,5.0,2.0816659994661326
15,10,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,4.0,1000,4.0,1.7638342073763937
15,11,0.4666666666666667,0.24761904761904763,0.14984126984126983,1.9904761904761905,4.666666666666666,1000,4.666666666666666,1.8257418583505538
15,12,0.5333333333333333,0.24761904761904763,0.14984126984126983,1.9904761904761905,4.666666666666667,1000,4.666666666666667,1.8856180831641267
15,13,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,3.0,1000,3.0,1.2909944487358056
15,14,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,3.333333333333333,1000,3.333333333333333,1.414213562373095
15,15,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,4.0,1000,4.0,1.7638342073763935
15,16,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,4.0,1000,4.0,1.7638342073763937
15,17,0.4666666666666667,0.24761904761904763,0.14984126984126983,1.9904761904761905,4.666666666666667,1000,4.666666666666667,1.8257418583505538
15,18,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,3.6666666666666665,1000,3.6666666666666665,1.5986105077709065
15,19,0.6,0.24761904761904763,0.14984126984126983,1.9904761904761905,3.3333333333333335,1000,3.3333333333333335,1.4907119849998596
