size,k,avg_rate,avg_density,avg_clustering,avg_shortest_path,avg_std_rate,avg_median_rate,avg_incomp_nodes,avg_n_comp_nodes,avg_steps
85,8,0.7341176470588235,0.07198879551820728,0.057518886342415754,2.6294117647058823,0.0,0.25882352941176473,22.600000000000005,12.799999999999999,1000.0
85,9,0.7294117647058823,0.0711484593837535,0.07867478926302454,2.645098039215686,0.0,0.23529411764705882,23.000000000000004,12.4,1000.0
95,0,0.7536842105263157,0.0671892497200448,0.08608917398391078,2.656662933930571,0.0,0.25263157894736843,23.4,12.599999999999998,1000.0
95,1,0.7452631578947368,0.06942889137737962,0.0491304017619807,2.643673012318029,0.0,0.25263157894736843,24.2,14.866666666666665,1000.0
95,2,0.7684210526315789,0.07346024636058231,0.05445233129443655,2.5449048152295632,0.0,0.23157894736842105,22.0,12.333333333333332,1000.0
95,3,0.7515789473684211,0.06741321388577827,0.06788030682767524,2.640313549832027,0.0,0.25263157894736843,23.599999999999998,12.799999999999999,1000.0
95,4,0.7536842105263157,0.07346024636058231,0.0745430008587903,2.5204927211646138,0.0,0.2736842105263158,23.4,12.066666666666666,1000.0
95,5,0.7726315789473684,0.07256438969764838,0.07279685227053642,2.564389697648376,0.0,0.22105263157894736,21.599999999999994,12.466666666666667,1000.0
95,6,0.7747368421052632,0.07346024636058231,0.08860823387139177,2.5361702127659576,0.0,0.22105263157894736,21.400000000000006,12.333333333333332,1000.0
95,7,0.7347368421052631,0.07390817469204927,0.06352320194425454,2.534154535274356,0.0,0.2631578947368421,25.199999999999996,12.933333333333332,1000.0
95,8,0.7284210526315789,0.06898096304591265,0.053107185212448345,2.6134378499440087,0.0,0.24210526315789474,25.800000000000004,15.133333333333331,1000.0
95,9,0.7389473684210527,0.07099664053751399,0.09125996466553739,2.6058230683090704,0.0,0.28421052631578947,24.799999999999994,13.733333333333334,1000.0
105,0,0.7561904761904762,0.06336996336996337,0.06313147170290023,2.6597069597069596,0.0,0.24761904761904763,25.599999999999998,13.666666666666666,1000.0
105,1,0.7352380952380952,0.06391941391941391,0.05249707963993676,2.6364468864468864,0.0,0.26666666666666666,27.8,15.066666666666666,1000.0
105,2,0.7904761904761904,0.07197802197802197,0.07655444151242466,2.5075091575091575,0.0,0.2,22.0,10.799999999999999,1000.0
105,3,0.7714285714285715,0.07014652014652015,0.09507090514609302,2.5388278388278387,0.0,0.23809523809523808,24.0,13.0,1000.0
105,4,0.7580952380952382,0.06648351648351648,0.06086072657501227,2.581868131868132,0.0,0.23809523809523808,25.4,13.933333333333332,1000.0
105,5,0.7904761904761904,0.07307692307692308,0.09592690378404659,2.4866300366300367,0.0,0.21904761904761905,22.0,10.866666666666665,1000.0
105,6,0.7733333333333333,0.07087912087912088,0.08528307671164811,2.5142857142857142,0.0,0.20952380952380953,23.799999999999997,12.8,1000.0
105,7,0.76,0.0728937728937729,0.06608946608946606,2.509157509157509,0.0,0.24761904761904763,25.2,13.666666666666666,1000.0
105,8,0.780952380952381,0.06978021978021978,0.08918954061811205,2.5448717948717947,0.0,0.20952380952380953,23.000000000000004,12.2,1000.0
105,9,0.7523809523809524,0.0663003663003663,0.07062323919466774,2.614835164835165,0.0,0.24761904761904763,26.0,13.666666666666666,1000.0
115,0,0.8069565217391305,0.07154843630816171,0.07441671428883703,2.491228070175439,0.0,0.20869565217391303,22.2,11.533333333333331,1000.0
115,1,0.7965217391304348,0.06407322654462243,0.0647810643462817,2.5804729214340196,0.0,0.2,23.4,11.733333333333333,1000.0
115,2,0.8278260869565217,0.06666666666666667,0.07498844151018061,2.531197559115179,0.0,0.16521739130434782,19.8,11.066666666666666,1000.0
115,3,0.808695652173913,0.06422578184591915,0.07218052478922038,2.579252479023646,0.0,0.2,22.0,12.066666666666666,1000.0
115,4,0.8052173913043479,0.06864988558352403,0.06508378663110116,2.5257055682684975,0.0,0.19130434782608696,22.4,11.733333333333333,1000.0
115,5,0.7913043478260869,0.06819221967963386,0.061122645470471526,2.5180778032036613,0.0,0.20869565217391303,24.0,13.133333333333335,1000.0
115,6,0.8226086956521739,0.06971777269260107,0.06515971382979051,2.486651411136537,0.0,0.1826086956521739,20.4,11.0,1000.0
115,7,0.768695652173913,0.06376811594202898,0.06536960623917144,2.576048817696415,0.0,0.24347826086956523,26.599999999999998,14.2,1000.0
115,8,0.8121739130434783,0.07109077040427154,0.07475442431964167,2.479938977879481,0.0,0.19130434782608696,21.599999999999998,11.333333333333332,1000.0
115,9,0.8,0.06697177726926011,0.05620471316123484,2.533638443935927,0.0,0.1826086956521739,23.0,11.599999999999998,1000.0
125,0,0.8416,0.06606451612903226,0.056918942495413044,2.495225806451613,0.0,0.16,19.799999999999997,11.133333333333331,1000.0
125,1,0.8271999999999999,0.06709677419354838,0.07910622188269242,2.495225806451613,0.0,0.168,21.6,11.599999999999998,1000.0
125,2,0.8768,0.07393548387096774,0.06875838540544417,2.410967741935484,0.0,0.12,15.4,8.266666666666666,1000.0
125,3,0.8288,0.06438709677419355,0.061219521654815735,2.535741935483871,0.0,0.176,21.4,11.533333333333331,1000.0
125,4,0.7984,0.06335483870967742,0.07587301456713218,2.5672258064516127,0.0,0.208,25.2,13.866666666666665,1000.0
125,5,0.8384,0.06929032258064516,0.07782077922077921,2.4735483870967743,0.0,0.152,20.200000000000003,10.266666666666666,1000.0
125,6,0.784,0.06774193548387097,0.05050181191357659,2.4812903225806453,0.0,0.216,27.000000000000004,13.0,1000.0
125,7,0.8144,0.06696774193548387,0.0797785210317717,2.497677419354839,0.0,0.192,23.2,12.133333333333335,1000.0
125,8,0.8128,0.07019354838709678,0.0645403015285368,2.4578064516129032,0.0,0.192,23.400000000000002,11.666666666666666,1000.0
125,9,0.7952,0.06064516129032258,0.054996070596070555,2.590451612903226,0.0,0.216,25.6,13.4,1000.0
135,0,0.8162962962962963,0.062354892205638474,0.05974889308222635,2.5305693753454945,0.0,0.18518518518518517,24.8,12.73333333333333,1000.0
135,1,0.8044444444444445,0.060033167495854065,0.048327680549902705,2.558319513543394,0.0,0.2074074074074074,26.4,14.066666666666666,1000.0
135,2,0.8044444444444445,0.06025428413488115,0.05131839354061572,2.5524599226091764,0.0,0.2074074074074074,26.4,13.6,1000.0
135,3,0.8296296296296296,0.06334991708126037,0.05567012508188974,2.513543394140409,0.0,0.17777777777777778,23.0,12.466666666666665,1000.0
135,4,0.8503703703703704,0.06721945826423438,0.06776921940320628,2.449640685461581,0.0,0.15555555555555556,20.2,11.066666666666666,1000.0
135,5,0.8148148148148149,0.0644555002763958,0.058230660648961256,2.498949695964621,0.0,0.17777777777777778,25.0,14.666666666666666,1000.0
135,6,0.84,0.062354892205638474,0.06641005085449525,2.5390823659480377,0.0,0.16296296296296298,21.6,12.4,1000.0
135,7,0.8222222222222222,0.06323935876174683,0.058588510255176904,2.5093421779988945,0.0,0.17777777777777778,24.0,13.666666666666666,1000.0
135,8,0.8311111111111111,0.06511885019347706,0.05953651891560382,2.485019347705915,0.0,0.17037037037037037,22.8,12.666666666666666,1000.0
135,9,0.8444444444444444,0.0626865671641791,0.06421016064290913,2.5284687672747372,0.0,0.14074074074074075,21.0,11.666666666666668,1000.0
145,0,0.8303448275862069,0.06264367816091954,0.0546956289146958,2.496360153256705,0.0,0.1724137931034483,24.6,13.2,1000.0
145,1,0.8744827586206896,0.06829501915708812,0.06714712389848501,2.4171455938697317,0.0,0.11724137931034483,18.200000000000003,9.933333333333334,1000.0
145,2,0.8110344827586207,0.06111111111111111,0.059382628865387414,2.507375478927203,0.0,0.18620689655172415,27.4,14.6,1000.0
145,3,0.8137931034482759,0.06063218390804598,0.05912742429983805,2.517528735632184,0.0,0.19310344827586207,26.999999999999996,14.533333333333331,1000.0
145,4,0.8413793103448276,0.061685823754789273,0.0670312254795013,2.516954022988506,0.0,0.14482758620689656,23.0,12.6,1000.0
145,5,0.8482758620689654,0.062164750957854405,0.06073261987055085,2.503544061302682,0.0,0.16551724137931034,22.000000000000004,10.866666666666664,1000.0
145,6,0.8386206896551724,0.06254789272030652,0.07747872591685974,2.499329501915709,0.0,0.16551724137931034,23.4,12.666666666666666,1000.0
145,7,0.8331034482758621,0.06197318007662835,0.0606453170449113,2.507854406130268,0.0,0.1724137931034483,24.2,13.333333333333332,1000.0
145,8,0.8151724137931035,0.06245210727969348,0.05288110357075871,2.491475095785441,0.0,0.18620689655172415,26.800000000000004,14.599999999999998,1000.0
145,9,0.8110344827586207,0.06264367816091954,0.06353205280182962,2.495402298850575,0.0,0.2,27.400000000000002,13.933333333333332,1000.0
155,0,0.864516129032258,0.06250523669878509,0.05902480593632089,2.455048177628823,0.0,0.12903225806451613,20.999999999999996,11.399999999999999,1000.0
155,1,0.8503225806451613,0.06258902387934646,0.04960655077802783,2.4671135316296606,0.0,0.15483870967741936,23.200000000000003,12.133333333333331,1000.0
155,2,0.8890322580645161,0.06535400083787181,0.0737962690903867,2.4299120234604104,0.0,0.11612903225806452,17.2,9.266666666666666,1000.0
155,3,0.863225806451613,0.06267281105990784,0.06356118281665066,2.4648512777545037,0.0,0.12258064516129032,21.2,10.999999999999998,1000.0
155,4,0.847741935483871,0.06217008797653959,0.06887491598916741,2.479011311269376,0.0,0.14838709677419354,23.599999999999998,12.533333333333331,1000.0
155,5,0.8606451612903225,0.06124842899036447,0.05675099831646314,2.4767490573942186,0.0,0.15483870967741936,21.599999999999998,10.533333333333333,1000.0
155,6,0.8580645161290322,0.0614997905320486,0.0604307467779953,2.4723921240050273,0.0,0.14193548387096774,22.0,11.399999999999999,1000.0
155,7,0.864516129032258,0.05948889819857562,0.05142080142080136,2.508169250104734,0.0,0.13548387096774195,20.999999999999996,11.266666666666666,1000.0
155,8,0.8283870967741935,0.057561793045664014,0.05034249431782638,2.5284457478005864,0.0,0.17419354838709677,26.599999999999998,14.199999999999998,1000.0
155,9,0.8425806451612903,0.0611646418098031,0.04992391187936974,2.482195224130708,0.0,0.15483870967741936,24.4,12.866666666666665,1000.0
165,0,0.8642424242424243,0.06186252771618625,0.058198948011782194,2.44759793052476,0.0,0.14545454545454545,22.4,12.466666666666665,1000.0
165,1,0.8896969696969697,0.06348854397634886,0.061352429507509694,2.4258684405025868,0.0,0.09696969696969697,18.2,10.2,1000.0
165,2,0.8666666666666667,0.06267553584626756,0.06203694008506834,2.4409460458240946,0.0,0.12727272727272726,21.999999999999996,10.866666666666665,1000.0
165,3,0.8860606060606061,0.06378418329637842,0.06884352458374408,2.421581670362158,0.0,0.11515151515151516,18.8,10.066666666666666,1000.0
165,4,0.8496969696969697,0.060679970436067994,0.06115399855900834,2.460827790096083,0.0,0.14545454545454545,24.8,12.533333333333331,1000.0
165,5,0.8496969696969696,0.05720620842572062,0.05356373968673427,2.5227642276422766,0.0,0.14545454545454545,24.800000000000004,12.0,1000.0
165,6,0.8533333333333333,0.05920177383592018,0.059219147699305245,2.489209164818921,0.0,0.1393939393939394,24.2,12.2,1000.0
165,7,0.8606060606060606,0.061271249076127125,0.06529215189642992,2.456910569105691,0.0,0.13333333333333333,22.999999999999996,11.666666666666666,1000.0
165,8,0.8727272727272728,0.06104951958610495,0.05499938699488371,2.459571322985957,0.0,0.1393939393939394,20.999999999999996,11.933333333333334,1000.0
165,9,0.863030303030303,0.058906134515890614,0.060342653979017585,2.490169992609017,0.0,0.13333333333333333,22.599999999999998,11.666666666666666,1000.0
175,0,0.8651428571428572,0.05812807881773399,0.061429997640081634,2.4785550082101806,0.0,0.13142857142857142,23.599999999999998,11.666666666666666,1000.0
175,1,0.8891428571428571,0.06154351395730706,0.06153618817174761,2.428834154351396,0.0,0.10857142857142857,19.4,11.133333333333333,1000.0
175,2,0.8674285714285714,0.05931034482758621,0.056337244847638426,2.4576683087027913,0.0,0.13714285714285715,23.2,12.333333333333332,1000.0
175,3,0.8777142857142857,0.059835796387520526,0.059890539800756495,2.4522824302134647,0.0,0.12,21.400000000000002,11.533333333333333,1000.0
175,4,0.8594285714285714,0.05924466338259442,0.05967252296575605,2.460623973727422,0.0,0.14285714285714285,24.6,13.73333333333333,1000.0
175,5,0.8788571428571429,0.05931034482758621,0.052852809287130306,2.460361247947455,0.0,0.12,21.2,11.73333333333333,1000.0
175,6,0.8914285714285715,0.06029556650246305,0.06318116337444067,2.4438095238095237,0.0,0.11428571428571428,19.000000000000004,11.6,1000.0
175,7,0.896,0.0619376026272578,0.061885243166092306,2.4229885057471265,0.0,0.10285714285714286,18.200000000000003,9.73333333333333,1000.0
175,8,0.8754285714285714,0.06206896551724138,0.06683946713270017,2.4282430213464696,0.0,0.13142857142857142,21.799999999999997,12.73333333333333,1000.0
175,9,0.8674285714285714,0.05937602627257799,0.06344194681921346,2.460361247947455,0.0,0.13142857142857142,23.2,12.133333333333333,1000.0
185,0,0.8875675675675676,0.059753231492361926,0.05778999168163251,2.4310810810810812,0.0,0.11351351351351352,20.8,12.2,1000.0
185,1,0.8832432432432432,0.060810810810810814,0.05928164125566194,2.423207990599295,0.0,0.11351351351351352,21.6,11.333333333333332,1000.0
185,2,0.9048648648648648,0.061339600470035255,0.06300389571287401,2.4148648648648647,0.0,0.0972972972972973,17.6,9.0,1000.0
185,3,0.8864864864864865,0.061339600470035255,0.0600694770044615,2.4106933019976498,0.0,0.10810810810810811,21.0,11.066666666666666,1000.0
185,4,0.9027027027027027,0.0626909518213866,0.06437418325963215,2.389776733254994,0.0,0.0972972972972973,18.0,9.2,1000.0
185,5,0.8843243243243243,0.05804935370152761,0.05400497567680225,2.452291421856639,0.0,0.11891891891891893,21.400000000000002,12.73333333333333,1000.0
185,6,0.8756756756756756,0.057579318448883664,0.06359477398177085,2.4641010575793185,0.0,0.12432432432432433,23.000000000000004,12.133333333333331,1000.0
185,7,0.8994594594594595,0.06010575793184489,0.05396181986840214,2.4306110458284373,0.0,0.10270270270270271,18.6,9.6,1000.0
185,8,0.8875675675675676,0.06098707403055229,0.06062045634801049,2.4178613396004702,0.0,0.10810810810810811,20.8,11.533333333333333,1000.0
185,9,0.9005405405405406,0.06116333725029377,0.06054517921390984,2.4172150411280846,0.0,0.10270270270270271,18.400000000000002,10.000000000000002,1000.0
195,0,0.8933333333333333,0.05931800158604282,0.05425564948665686,2.4274914089347077,0.0,0.1076923076923077,20.799999999999997,11.333333333333332,1000.0
195,1,0.8789743589743589,0.0598466825270949,0.058726564686316964,2.415014538725879,0.0,0.12307692307692308,23.599999999999998,12.599999999999998,1000.0
195,2,0.9005128205128206,0.06174993391488237,0.058532621533335966,2.386782976473698,0.0,0.08717948717948718,19.4,10.799999999999997,1000.0
195,3,0.9005128205128206,0.05900079302141158,0.0606968233476615,2.4261168384879723,0.0,0.10256410256410256,19.4,10.466666666666665,1000.0
195,4,0.8923076923076924,0.056515992598466826,0.053171597130873084,2.458260639703939,0.0,0.10256410256410256,21.0,11.999999999999998,1000.0
195,5,0.8912820512820513,0.05894792492730637,0.05924529533028445,2.42426645519429,0.0,0.11282051282051282,21.2,10.599999999999998,1000.0
195,6,0.8841025641025642,0.059212265397832406,0.05292415165122949,2.421200105736188,0.0,0.12307692307692308,22.599999999999998,11.866666666666665,1000.0
195,7,0.8912820512820513,0.06048109965635739,0.056260422782213625,2.3995770552471583,0.0,0.10256410256410256,21.2,10.93333333333333,1000.0
195,8,0.9087179487179488,0.06026962727993656,0.05897493087408902,2.4068199841395717,0.0,0.08717948717948718,17.799999999999997,9.533333333333333,1000.0
195,9,0.8943589743589744,0.06021675918583135,0.05656434843503189,2.4113666402326195,0.0,0.11282051282051282,20.6,11.133333333333333,1000.0
