gameId,size,#short_cut,#solutions,clutering,shortest_path,ave_rate,std_rate,median_rate
162,42,0,6,0.4404761904761904,4.775842044134727,15.8,7.756287771866126,12.0
163,42,0,6,0.40476190476190493,3.635307781649245,32.72,1.7440183485273313,33.0
164,42,0,6,0.4166666666666667,3.849012775842044,29.86,5.285867951434276,31.0
165,42,0,6,0.4523809523809523,5.40650406504065,6.35,6.6141892927251495,5.0
166,42,0,6,0.42857142857142855,4.420441347270615,23.2,4.1856899072912706,22.0
167,42,0,6,0.4523809523809523,4.751451800232288,15.25,7.327175444876422,13.0
168,42,0,6,0.42857142857142866,4.754936120789779,18.04,8.121477698054708,14.0
169,42,0,6,0.4484126984126985,4.145180023228804,4.69,12.14964608538043,0.0
170,42,0,6,0.4404761904761906,4.565621370499419,22.4,9.286549412995122,20.0
171,42,0,6,0.4404761904761904,4.491289198606272,23.39,7.6836124316625956,17.0
172,42,0,6,0.4166666666666667,4.066202090592334,20.36,10.164172371619836,12.0
173,42,0,6,0.42857142857142855,3.824622531939605,31.38,3.309924470437354,34.0
174,42,0,6,0.4523809523809524,4.3914053426248545,19.9,2.4269322199023193,18.0
175,42,0,6,0.4285714285714287,4.063879210220674,28.26,4.307249702536411,29.0
176,42,0,6,0.42857142857142855,4.08130081300813,26.66,3.680271729098274,28.0
177,42,0,6,0.45238095238095244,5.195121951219512,8.15,8.093670366403614,7.0
178,42,0,6,0.4166666666666667,4.166085946573752,26.64,6.416416445337693,21.0
179,42,0,6,0.4523809523809524,4.284552845528455,18.55,6.200604809210146,14.0
180,42,0,6,0.4523809523809523,4.339140534262485,23.31,3.4862443976290587,21.0
181,42,0,6,0.42857142857142855,4.084785133565622,17.94,10.45162188370781,8.0
182,42,0,6,0.42857142857142855,4.0824622531939605,27.49,9.376027943644367,28.0
183,42,0,6,0.40476190476190477,3.682926829268293,31.56,2.5350345165302977,32.0
184,42,0,6,0.40476190476190466,3.908246225319396,29.38,5.366153184544772,29.5
185,42,0,6,0.4404761904761906,4.605110336817654,21.84,8.584544251152765,15.0
186,42,0,6,0.39285714285714285,3.767711962833914,31.84,3.1740195336512977,30.0
187,42,0,6,0.4285714285714287,4.267131242740999,25.25,7.8897084863764135,19.0
188,42,0,6,0.4166666666666667,4.080139372822299,23.54,8.207825534208194,25.0
189,42,0,6,0.43650793650793646,4.083623693379791,29.33,3.5300283284982292,29.0
190,42,0,6,0.4404761904761904,4.094076655052265,28.54,4.829948239888291,32.0
191,42,0,6,0.4523809523809524,4.543554006968641,13.1,12.115692303785202,23.0
192,42,0,6,0.4404761904761904,4.434378629500581,20.56,10.107739608834411,19.0
193,42,0,6,0.41666666666666674,3.7909407665505226,29.81,2.670936165467082,29.0
194,42,0,6,0.42857142857142855,4.181184668989547,27.4,5.817215828899594,22.0
195,42,0,6,0.40476190476190466,3.975609756097561,26.63,7.433242899300412,28.0
196,42,0,6,0.44047619047619047,4.527293844367015,18.61,10.010889071406194,19.0
197,42,0,6,0.42857142857142855,4.102206736353078,25.63,3.6129074164722237,23.0
198,42,0,6,0.42857142857142855,4.2404181184668985,19.27,7.795966906035453,21.0
199,42,0,6,0.40476190476190477,4.198606271777003,23.79,5.292060090361786,20.0
200,42,0,6,0.42857142857142855,4.347270615563298,23.78,4.687387331979297,20.0
201,42,0,6,0.40476190476190477,3.987224157955865,29.22,3.4134440086223763,28.0
202,42,0,6,0.4761904761904761,5.393728222996516,0.0,0.0,0.0
203,42,0,6,0.4523809523809523,4.409988385598142,13.6,9.199999999999998,9.0
204,42,0,6,0.4166666666666667,3.911730545876887,28.53,4.013614331248084,25.0
205,42,0,6,0.41666666666666674,4.332171893147503,25.09,6.392331343101669,21.0
206,42,0,6,0.4523809523809524,4.59349593495935,4.81,12.443227073392174,0.0
207,42,0,6,0.43650793650793657,4.35075493612079,14.78,8.087743813944652,19.0
208,42,0,6,0.4166666666666667,4.017421602787456,28.33,6.100909768223096,23.0
209,42,0,6,0.4166666666666667,4.006968641114983,28.37,6.060783777697403,23.0
210,42,0,6,0.4166666666666667,3.8176538908246225,31.97,4.243712996893168,32.0
211,42,0,6,0.44047619047619047,4.40650406504065,21.7,6.694027188471825,19.0
212,42,0,6,0.42857142857142866,4.0,30.3,5.721013896155121,32.0
213,42,0,6,0.43650793650793646,4.320557491289199,23.64,4.385247997548143,25.0
214,42,0,6,0.42857142857142866,4.219512195121951,22.76,6.63795149123583,24.0
215,42,0,6,0.40476190476190466,4.063879210220674,28.6,5.951470406546605,33.0
216,42,0,6,0.4523809523809524,4.264808362369338,12.94,13.397626655493875,5.0
217,42,0,6,0.42857142857142855,4.305458768873403,25.5,5.5,25.5
218,42,0,6,0.44047619047619047,4.184668989547038,26.88,5.4631126658709865,28.0
219,42,0,6,0.42857142857142855,4.200929152148665,24.12,3.932632705961746,24.0
220,42,0,6,0.4047619047619048,4.207897793263647,25.76,8.86918260044295,23.0
221,42,0,6,0.4642857142857143,5.176538908246226,10.64,10.63157561229755,6.0
222,42,0,6,0.3809523809523811,3.821138211382114,32.96,2.6188547115103575,34.0
223,42,0,6,0.47222222222222227,4.498257839721254,11.76,11.997599759951987,21.0
224,42,0,6,0.40476190476190466,4.631823461091754,19.2,7.707139547199079,15.0
225,42,0,6,0.42857142857142866,3.9558652729384436,29.85,2.7069355367278325,30.0
226,42,0,6,0.4047619047619048,3.9036004645760745,29.74,5.360261187666138,33.0
227,42,0,6,0.4166666666666667,3.859465737514518,31.94,2.8489296235604,31.0
228,42,0,6,0.47222222222222227,4.560975609756097,22.07,6.671214282272757,26.0
229,42,0,6,0.42857142857142855,3.818815331010453,28.75,4.010922587136281,30.0
230,42,0,6,0.42857142857142855,4.022067363530778,26.03,4.450741511254051,25.5
231,42,0,6,0.40476190476190477,4.034843205574913,26.2,3.8574603043971827,27.0
232,42,0,6,0.39285714285714285,3.767711962833914,30.46,3.508332937450493,31.0
233,42,0,6,0.42857142857142855,3.8060394889663183,28.79,3.581326569862067,29.5
234,42,0,6,0.4166666666666666,4.4680603948896636,15.25,12.239587411346838,8.0
235,42,0,6,0.40476190476190477,3.686411149825784,30.59,2.5926627239191755,29.0
236,42,0,6,0.4523809523809524,4.544715447154472,22.73,5.449504564637046,18.0
237,42,0,6,0.42857142857142855,3.883855981416957,24.94,8.968634232702325,30.0
238,42,0,6,0.39285714285714285,3.6399535423925666,31.17,2.404391814991891,32.0
239,42,0,6,0.38095238095238093,3.56794425087108,33.2,2.280350850198276,32.0
240,42,0,6,0.42857142857142855,4.175377468060395,17.56,12.77522602539775,23.0
241,42,0,6,0.39285714285714285,3.987224157955865,28.69,7.343970315844149,32.0
242,42,0,6,0.40476190476190477,4.219512195121951,18.74,9.26781527653632,24.0
243,42,0,6,0.44047619047619047,4.515679442508711,23.36,3.7296648643008132,22.0
244,42,0,6,0.39285714285714285,3.824622531939605,29.88,7.710097275650936,34.0
245,42,0,6,0.4642857142857143,4.815331010452962,17.52,9.474682052712904,15.0
246,42,0,6,0.43650793650793646,4.492450638792103,21.28,8.33076227004468,16.0
247,42,0,6,0.4166666666666667,4.310104529616725,21.22,10.956806103970264,26.0
248,42,0,6,0.4523809523809523,4.59349593495935,19.0,0.0,19.0
249,42,0,6,0.40476190476190477,3.8257839721254356,29.12,3.344488002669467,28.0
250,42,0,6,0.4166666666666667,4.116144018583043,28.42,6.565333197942052,32.0
251,42,0,6,0.38095238095238093,3.7781649245063877,28.6,5.868560300448483,27.5
252,42,0,6,0.47619047619047616,5.2473867595818815,7.79,8.871634573177595,5.0
253,42,0,6,0.40476190476190477,3.9465737514518002,28.27,4.78509143068343,27.0
254,42,0,6,0.42857142857142855,4.409988385598142,26.24,5.165500943761408,22.0
255,42,0,6,0.44444444444444453,4.434378629500581,20.78,7.488097221591077,15.0
256,42,0,6,0.43650793650793657,4.801393728222997,26.42,4.474773737296669,26.0
257,42,0,6,0.40476190476190477,4.4123112659698025,20.94,7.806177041292362,16.0
258,42,0,6,0.4404761904761904,4.4680603948896636,16.6,14.296852800529214,5.0
259,42,0,6,0.4484126984126984,4.238095238095238,29.19,2.7374988584472506,28.0
260,42,0,6,0.42857142857142866,3.975609756097561,28.58,3.0205297548608923,28.0
261,42,0,6,0.4166666666666667,4.259001161440186,24.12,5.646733569064509,20.0
262,42,0,6,0.4444444444444445,4.664343786295006,21.74,3.6568292276232977,22.0
263,42,0,6,0.4642857142857143,4.876887340301974,15.75,8.227241335952167,11.0
264,42,0,6,0.41269841269841273,4.08130081300813,22.51,10.38796900264917,23.0
265,42,0,6,0.4642857142857142,4.7526132404181185,0.0,0.0,0.0
266,42,0,6,0.43253968253968256,4.5842044134727065,21.09,3.283580362957484,20.0
267,42,0,6,0.42857142857142855,4.804878048780488,19.18,7.672522401400989,15.0
268,42,0,6,0.4285714285714285,3.889663182346109,28.58,7.510233019021446,34.0
269,42,0,6,0.4166666666666666,4.283391405342625,24.4,8.93420393767682,18.0
270,42,0,6,0.4166666666666667,4.3914053426248545,24.61,6.373217397829765,20.0
271,42,0,6,0.44047619047619047,4.235772357723577,27.46,3.8429676032982636,25.0
272,42,0,6,0.4404761904761904,4.049941927990709,23.8,4.963869458396343,26.0
273,42,0,6,0.42857142857142855,4.445993031358885,23.53,7.818510088245715,17.0
274,42,0,6,0.4404761904761906,4.111498257839721,29.76,4.733117365965058,32.0
275,42,0,6,0.4523809523809524,4.852497096399535,13.22,8.452904826152961,11.0
276,42,0,6,0.39285714285714285,4.862950058072009,23.43,10.20024999693635,23.0
277,42,0,6,0.44047619047619047,3.8583042973286874,29.65,3.793085815006035,32.0
278,42,0,6,0.42857142857142866,4.084785133565622,25.73,4.422341009013213,22.0
279,42,0,6,0.42063492063492064,4.522648083623693,19.44,2.562498780487515,18.0
280,42,0,6,0.4365079365079364,4.48664343786295,14.62,14.738235986711572,26.0
281,42,0,6,0.39285714285714285,3.951219512195122,25.51,5.173963664348639,25.0
282,42,0,6,0.39285714285714285,3.8501742160278747,26.36,7.889892267959049,26.0
283,42,0,6,0.42857142857142855,4.2787456445993035,23.72,7.896936114721964,17.0
284,42,0,6,0.40476190476190477,4.009291521486643,21.01,10.663484421144902,28.0
285,42,0,6,0.4166666666666667,4.252032520325203,24.56,7.531693036761389,19.0
286,42,0,6,0.39285714285714285,4.069686411149826,27.02,5.385127667938802,23.0
287,42,0,6,0.42857142857142855,4.628339140534263,16.12,8.850175139509952,14.0
288,42,0,6,0.42857142857142855,4.195121951219512,20.88,2.9975990392312313,18.0
289,42,0,6,0.4166666666666666,4.048780487804878,26.12,4.643877690034483,28.0
290,42,0,6,0.44047619047619047,4.735191637630662,19.13,9.213745166868899,13.0
291,42,0,6,0.4365079365079364,3.8989547038327528,28.9,4.048456495999432,28.5
292,42,0,6,0.43650793650793646,4.685249709639954,19.36,8.034326356328824,14.0
293,42,0,6,0.4047619047619048,3.8141695702671314,29.13,3.82793678108717,30.0
294,42,0,6,0.4523809523809524,4.689895470383275,10.22,14.339163155498303,0.0
295,42,0,6,0.41666666666666674,3.8954703832752613,30.05,3.9607448794387143,31.0
296,42,0,6,0.4047619047619048,4.0,28.6,6.902173570694959,22.0
297,42,0,6,0.4603174603174603,4.229965156794425,23.29,8.394396940817131,27.0
298,42,0,6,0.40476190476190477,4.48664343786295,21.28,8.569807465748573,16.0
299,42,0,6,0.40476190476190477,4.098722415795587,27.44,3.0604574821421715,25.0
300,42,0,6,0.40476190476190477,4.017421602787456,30.38,3.0554214111968254,28.0
301,42,0,6,0.40476190476190477,4.139372822299651,29.02,6.961292983347275,34.0
302,42,0,6,0.4166666666666667,4.524970963995354,21.84,3.78079356749347,20.0
303,42,0,6,0.4166666666666667,3.9070847851335655,29.38,2.53684843851579,28.0
304,42,0,6,0.42857142857142855,4.066202090592334,29.19,3.84888295483248,27.0
305,42,0,6,0.42857142857142855,3.959349593495935,24.85,6.741476099490378,28.0
306,42,0,6,0.4484126984126984,4.370499419279907,5.76,13.215990314766426,0.0
307,42,0,6,0.4166666666666666,4.2822299651567945,23.41,8.103203070391363,18.0
308,42,0,6,0.4166666666666667,3.7502903600464577,30.56,3.073499633967767,28.0
309,42,0,6,0.38095238095238104,3.924506387921022,27.67,6.742484705210685,22.0
310,42,0,6,0.4166666666666667,3.8060394889663183,32.27,1.8646983670288337,32.5
311,42,0,6,0.42857142857142855,3.908246225319396,30.05,4.138538389335056,28.0
312,42,0,6,0.47222222222222227,4.867595818815331,15.71,8.551368311562777,11.0
313,42,0,6,0.39682539682539675,4.168408826945412,25.82,4.708248081824067,24.0
314,42,0,6,0.4404761904761904,3.961672473867596,24.76,7.216813701350479,20.0
315,42,0,6,0.38888888888888884,3.9291521486643437,30.67,4.636927862281232,31.0
316,42,0,6,0.43650793650793646,4.123112659698026,26.63,6.906019113787624,21.0
317,42,0,6,0.4523809523809524,4.466898954703833,21.46,7.9792480848761675,16.0
318,42,0,6,0.47619047619047616,4.750290360046457,9.1,5.957348403442592,13.0
319,42,0,6,0.44047619047619047,4.814169570267131,15.9,7.246378405796926,13.0
320,42,0,6,0.42857142857142855,4.060394889663183,30.36,3.5454759906111333,31.0
321,42,0,6,0.42857142857142855,4.518002322880371,22.5,2.142428528562855,22.0
322,42,0,6,0.4166666666666666,4.004645760743322,19.65,12.998749939898069,28.0
323,42,0,6,0.4404761904761904,4.083623693379791,23.25,5.92347026665957,25.0
324,42,0,6,0.44047619047619047,3.959349593495935,27.62,0.9249864863877741,27.0
325,42,0,6,0.44047619047619047,4.263646922183508,18.95,8.083780056384512,20.0
326,42,0,6,0.38095238095238104,3.7537746806039487,32.49,2.0712073773526396,32.0
327,42,0,6,0.42857142857142855,4.322880371660859,24.8,6.029925372672533,24.0
328,42,0,6,0.39285714285714285,4.318234610917537,26.45,7.141953514270448,20.0
329,42,0,6,0.42857142857142855,4.6016260162601625,20.18,8.77083804433761,15.0
330,42,0,6,0.43650793650793646,4.461091753774681,16.89,11.796520673486738,16.0
331,42,0,6,0.4047619047619048,4.224157955865273,28.24,6.082959805883975,23.0
332,42,0,6,0.39285714285714285,3.8885017421602788,28.78,4.790782817035228,32.0
333,42,0,6,0.4246031746031746,4.365853658536586,24.27,6.029684900556579,20.0
334,42,0,6,0.4087301587301588,4.052264808362369,25.99,5.32258395894325,29.0
335,42,0,6,0.42857142857142855,4.437862950058072,21.6,8.337865434270332,26.0
336,42,0,6,0.4404761904761904,4.409988385598142,26.33,5.949882351778057,21.0
337,42,0,6,0.41269841269841256,3.8745644599303137,31.5,3.3241540277189325,29.0
338,42,0,6,0.42857142857142855,4.2334494773519165,26.51,5.538041169944478,22.0
339,42,0,6,0.42857142857142855,3.924506387921022,26.04,2.9830186053727528,26.0
340,42,0,6,0.41666666666666674,3.737514518002323,30.26,2.3816800792717734,30.0
341,42,0,6,0.4166666666666667,3.9825783972125435,25.51,7.239468212513955,29.0
342,42,0,6,0.4166666666666667,4.125435540069686,26.43,6.4066449878231895,21.0
343,42,0,6,0.42857142857142855,4.2473867595818815,27.08,4.7406328691431066,27.0
344,42,0,6,0.42857142857142855,3.940766550522648,29.12,2.7938503896951965,28.0
345,42,0,6,0.42857142857142866,3.8954703832752613,30.06,3.4141470384270214,28.0
346,42,0,6,0.4166666666666667,4.073170731707317,22.26,12.467253105636383,23.0
347,42,0,6,0.44047619047619047,4.564459930313589,13.47,13.275884151347512,4.0
348,42,0,6,0.4484126984126984,4.718931475029036,22.85,8.445560964198885,16.0
349,42,0,6,0.40476190476190477,4.360046457607433,27.42,6.089630530664401,22.0
