size,k,avg_rate,avg_density,avg_clustering,avg_shortest_path,avg_std_rate,avg_median_rate,avg_incomp_nodes,avg_n_comp_nodes,avg_steps
21,12,0.75,0.18095238095238095,0.2611111111111111,2.242857142857143,0.0,0.23809523809523808,5.25,1.8833333333333329,0.8391263672012164,5000.0
21,13,0.75,0.18095238095238095,0.2512471655328798,2.2,0.0,0.2857142857142857,5.25,1.8833333333333333,0.8151468941441772,4813.85
21,14,0.8380952380952381,0.18095238095238095,0.33435374149659863,2.085714285714286,0.0,0.19047619047619047,3.4000000000000004,1.283333333333333,0.7048317425913817,5000.0
22,0,0.8386363636363636,0.17316017316017315,0.2025974025974026,2.324675324675325,0.0,0.13636363636363635,3.549999999999999,1.2499999999999998,0.652365917949933,4807.2
22,1,0.8727272727272728,0.17316017316017315,0.28438228438228436,2.1774891774891776,0.0,0.13636363636363635,2.8,0.9666666666666666,0.5818160086822568,5000.0
22,2,0.8772727272727273,0.17316017316017315,0.29473304473304474,2.238095238095238,0.0,0.11363636363636363,2.6999999999999997,0.95,0.5631248194453761,4774.65
22,3,0.8159090909090909,0.17316017316017315,0.13607503607503607,2.2510822510822512,0.0,0.18181818181818182,4.05,1.4833333333333334,0.7512634048335446,5000.0
22,4,0.9090909090909091,0.17316017316017315,0.39760920897284535,2.2164502164502164,0.0,0.09090909090909091,1.9999999999999998,0.6833333333333333,0.46570135536496354,4806.25
22,5,0.8113636363636364,0.17316017316017315,0.27862390135117404,2.1471861471861473,0.0,0.18181818181818182,4.149999999999999,1.4833333333333334,0.7368873530001835,5000.0
22,6,0.9386363636363636,0.17316017316017315,0.4403429903429903,2.1948051948051948,0.0,0.045454545454545456,1.3499999999999999,0.4666666666666667,0.36142596200471605,4686.0
22,7,0.8022727272727272,0.17316017316017315,0.2260724124360488,2.121212121212121,0.0,0.18181818181818182,4.35,1.55,0.7536576890039586,5000.0
22,8,1.0,0.17316017316017315,0.5053053007598461,2.103896103896104,0.0,0.0,0.0,0.0,0.0,452.6
22,9,0.9636363636363636,0.17316017316017315,0.2939197166469894,2.1774891774891776,0.0,0.0,0.7999999999999999,0.3,0.21595695548730248,2232.15
22,10,0.8613636363636363,0.17316017316017315,0.3643939393939393,2.242424242424242,0.0,0.13636363636363635,3.0499999999999994,1.0666666666666667,0.6133202790051308,5000.0
22,11,0.9772727272727273,0.17316017316017315,0.45496170496170496,2.1774891774891776,0.0,0.022727272727272728,0.5,0.16666666666666669,0.16666666666666669,2987.2
22,12,0.8931818181818182,0.17316017316017315,0.41391184573002754,2.1255411255411256,0.0,0.11363636363636363,2.349999999999999,0.8666666666666668,0.5521631379399807,5000.0
22,13,0.9,0.17316017316017315,0.3454184704184704,2.212121212121212,0.0,0.09090909090909091,2.1999999999999993,0.7666666666666666,0.5052729084434082,4800.3
22,14,0.9454545454545454,0.17316017316017315,0.3932998819362455,2.212121212121212,0.0,0.06818181818181818,1.2,0.4333333333333333,0.2921754204957816,2857.25
23,0,0.9043478260869565,0.16600790513833993,0.26418219461697723,2.33596837944664,0.0,0.08695652173913043,2.2,0.7833333333333333,0.4814270093252276,4344.75
23,1,0.908695652173913,0.16600790513833993,0.5779879540749107,2.2450592885375493,0.0,0.08695652173913043,2.0999999999999996,0.9,0.6349536171131074,5000.0
23,2,0.9217391304347826,0.16600790513833993,0.2202898550724638,2.3636363636363638,0.0,0.08695652173913043,1.7999999999999998,0.6333333333333333,0.3549320617560449,3623.55
23,3,0.8847826086956522,0.16600790513833993,0.2204404291360813,2.260869565217391,0.0,0.10869565217391304,2.65,1.0333333333333334,0.5934600100626407,4611.0
23,4,0.8826086956521739,0.16600790513833993,0.4153491436100132,2.1818181818181817,0.0,0.13043478260869565,2.7,1.0333333333333334,0.6292496422049647,4788.8
23,5,0.7739130434782608,0.16600790513833993,0.25799297321036446,2.2845849802371543,0.0,0.2608695652173913,5.200000000000001,1.85,0.7694727900887792,4755.25
23,6,0.8586956521739131,0.16600790513833993,0.15067758328627895,2.217391304347826,0.0,0.13043478260869565,3.2499999999999996,1.15,0.6493262118114304,5000.0
23,7,0.782608695652174,0.16600790513833993,0.472336359292881,2.142292490118577,0.0,0.21739130434782608,5.0,1.8833333333333333,0.8684924003214569,5000.0
23,8,0.9434782608695652,0.16600790513833993,0.4548494983277591,2.1739130434782608,0.0,0.08695652173913043,1.2999999999999998,0.4833333333333333,0.3475056592705053,3592.85
23,9,0.8434782608695652,0.16600790513833993,0.33018141279010843,2.16600790513834,0.0,0.13043478260869565,3.6,1.2666666666666666,0.6700752003522046,5000.0
23,10,0.85,0.16600790513833993,0.3278216952129996,2.217391304347826,0.0,0.17391304347826086,3.4499999999999997,1.2166666666666666,0.6244835946910111,4591.25
23,11,0.9065217391304348,0.16600790513833993,0.4984189723320159,2.2450592885375493,0.0,0.13043478260869565,2.15,0.7499999999999999,0.45930840942586204,4284.9
23,12,0.7978260869565217,0.16600790513833993,0.16821946169772256,2.241106719367589,0.0,0.19565217391304346,4.65,1.5666666666666664,0.7274449396985441,5000.0
23,13,0.8130434782608695,0.16600790513833993,0.3334650856389987,2.1383399209486167,0.0,0.21739130434782608,4.300000000000001,1.5333333333333332,0.7429747276966572,5000.0
23,14,0.7804347826086957,0.16600790513833993,0.1613871635610766,2.2569169960474307,0.0,0.21739130434782608,5.05,1.7499999999999996,0.7824515017285523,5000.0
24,0,0.8958333333333334,0.15942028985507245,0.3206018518518518,2.2753623188405796,0.0,0.125,2.5,0.8833333333333332,0.5603833277966286,5000.0
24,1,0.78125,0.15942028985507245,0.20922619047619048,2.2246376811594204,0.0,0.25,5.25,1.95,0.8661104388901485,5000.0
24,2,0.74375,0.15942028985507245,0.1573322510822511,2.2934782608695654,0.0,0.25,6.1499999999999995,2.2,0.882709651254949,4753.55
24,3,0.8895833333333334,0.15942028985507245,0.2828523328523328,2.3152173913043477,0.0,0.125,2.6499999999999995,0.9833333333333334,0.6120904736779325,5000.0
24,4,0.8895833333333334,0.15942028985507245,0.5146645021645021,2.170289855072464,0.0,0.125,2.6499999999999995,1.0999999999999999,0.6711797308744065,4794.95
24,5,0.88125,0.15942028985507245,0.39728708791208783,2.0471014492753623,0.0,0.125,2.8499999999999996,0.9999999999999998,0.5973303536905517,5000.0
24,6,0.7875,0.15942028985507245,0.33226010101010095,2.239130434782609,0.0,0.20833333333333334,5.100000000000001,1.8333333333333333,0.8256760433887278,5000.0
24,7,0.7916666666666666,0.15942028985507245,0.28169261294261294,2.210144927536232,0.0,0.20833333333333334,5.0,1.8,0.8137315654607175,5000.0
24,8,0.89375,0.15942028985507245,0.2705387205387205,2.300724637681159,0.0,0.125,2.55,0.9333333333333332,0.5499715464629824,4845.7
24,9,0.9145833333333333,0.15942028985507245,0.35269360269360267,2.2427536231884058,0.0,0.041666666666666664,2.05,0.7166666666666666,0.34472348363811606,3121.2
24,10,0.84375,0.15942028985507245,0.10674603174603174,2.318840579710145,0.0,0.14583333333333331,3.75,1.3499999999999999,0.7071707035094971,5000.0
24,11,0.8041666666666667,0.15942028985507245,0.3476581289081289,2.282608695652174,0.0,0.20833333333333334,4.700000000000001,1.7833333333333337,0.8463174106354133,5000.0
24,12,0.7666666666666667,0.15942028985507245,0.13078703703703703,2.246376811594203,0.0,0.20833333333333334,5.6,1.9499999999999997,0.8309549330377225,5000.0
24,13,0.7833333333333333,0.15942028985507245,0.3421296296296297,2.217391304347826,0.0,0.20833333333333334,5.200000000000001,1.8833333333333333,0.8436401450450104,5000.0
24,14,0.76875,0.15942028985507245,0.20238095238095236,2.4239130434782608,0.0,0.25,5.550000000000001,1.95,0.8185064021156325,4912.7
25,0,0.906,0.15333333333333332,0.3294407814407815,2.21,0.0,0.04,2.35,0.8666666666666666,0.49627973327279584,4372.1
25,1,0.814,0.15333333333333332,0.36739869281045756,2.1133333333333333,0.0,0.18,4.65,1.7499999999999996,0.8329027702706308,5000.0
25,2,0.852,0.15333333333333332,0.2875384615384615,2.1933333333333334,0.0,0.16,3.7000000000000006,1.3666666666666665,0.7068863567407382,4771.35
25,3,0.896,0.15333333333333332,0.33045421245421247,2.21,0.0,0.08,2.6000000000000005,0.8833333333333334,0.5240582795897266,4839.15
25,4,0.8039999999999999,0.15333333333333332,0.22873015873015873,2.3066666666666666,0.0,0.2,4.900000000000001,1.7166666666666663,0.7822373819030242,5000.0
25,5,0.824,0.15333333333333332,0.24234920634920637,2.3033333333333332,0.0,0.16,4.4,1.6333333333333333,0.7788931035848973,4784.5
25,6,0.86,0.15333333333333332,0.3725238095238095,2.19,0.0,0.12,3.5000000000000004,1.2666666666666666,0.6722713325115641,5000.0
25,7,0.806,0.15333333333333332,0.5130793650793651,2.1566666666666667,0.0,0.16,4.8500000000000005,1.6833333333333331,0.7498490542817952,5000.0
25,8,0.884,0.15333333333333332,0.26931313131313134,2.283333333333333,0.0,0.12,2.9000000000000004,1.0666666666666667,0.6317073123703285,5000.0
25,9,0.8099999999999999,0.15333333333333332,0.29489177489177487,2.216666666666667,0.0,0.2,4.750000000000001,1.6833333333333331,0.7810488346221292,5000.0
25,10,0.8079999999999999,0.15333333333333332,0.27850793650793654,2.283333333333333,0.0,0.16,4.800000000000001,1.7333333333333332,0.7922338096262764,5000.0
25,11,0.794,0.15333333333333332,0.1286984126984127,2.433333333333333,0.0,0.2,5.15,1.8,0.8002310407373192,5000.0
25,12,0.876,0.15333333333333332,0.3568080808080808,2.32,0.0,0.12,3.1000000000000005,1.1333333333333333,0.645735876215371,5000.0
25,13,0.87,0.15333333333333332,0.37904761904761897,2.22,0.0,0.12,3.250000000000001,1.1666666666666665,0.6506787027349599,5000.0
25,14,0.856,0.15333333333333332,0.41962770562770557,2.2,0.0,0.14,3.600000000000001,1.3166666666666667,0.699205085691867,5000.0
26,0,0.7999999999999999,0.1476923076923077,0.3309453367145675,2.3015384615384615,0.0,0.19230769230769232,5.200000000000001,1.8833333333333333,0.8435564155635404,5000.0
26,1,0.7846153846153846,0.1476923076923077,0.3301670551670552,2.2615384615384615,0.0,0.19230769230769232,5.600000000000001,2.0166666666666666,0.8668071697334201,5000.0
26,2,0.8384615384615385,0.1476923076923077,0.31045066045066044,2.313846153846154,0.0,0.11538461538461539,4.2,1.4666666666666668,0.705447866337779,5000.0
26,3,0.7442307692307693,0.1476923076923077,0.11053113553113553,2.403076923076923,0.0,0.23076923076923078,6.6499999999999995,2.3499999999999996,0.9152935996161521,5000.0
26,4,0.8288461538461538,0.1476923076923077,0.34142246642246643,2.243076923076923,0.0,0.15384615384615385,4.45,1.5833333333333335,0.7584299514937174,5000.0
26,5,0.75,0.1476923076923077,0.37562821793591017,2.233846153846154,0.0,0.19230769230769232,6.500000000000002,2.3499999999999996,0.9344490711857508,5000.0
26,6,0.7653846153846153,0.1476923076923077,0.37311684042453275,2.3046153846153845,0.0,0.23076923076923078,6.100000000000001,2.1166666666666667,0.8599755476557146,5000.0
26,7,0.9442307692307692,0.1476923076923077,0.5546510507036823,2.0707692307692307,0.0,0.07692307692307693,1.4500000000000002,0.5333333333333332,0.4200009669392905,4543.35
26,8,0.7923076923076923,0.1476923076923077,0.17979242979242976,2.4153846153846152,0.0,0.17307692307692307,5.4,1.8999999999999997,0.809541837557014,5000.0
26,9,0.8153846153846154,0.1476923076923077,0.30525030525030517,2.2984615384615386,0.0,0.19230769230769232,4.800000000000001,1.6499999999999997,0.748266687325902,5000.0
26,10,0.8096153846153846,0.1476923076923077,0.20537240537240536,2.313846153846154,0.0,0.17307692307692307,4.949999999999999,1.7666666666666664,0.795200656932671,5000.0
26,11,0.8346153846153846,0.1476923076923077,0.19785214785214786,2.292307692307692,0.0,0.15384615384615385,4.3,1.4999999999999996,0.7301036689923608,5000.0
26,12,0.8653846153846154,0.1476923076923077,0.1975885225885226,2.3415384615384616,0.0,0.15384615384615385,3.5,1.2166666666666663,0.6366316909691063,4793.9
26,13,0.8038461538461539,0.1476923076923077,0.3647378262762878,2.2553846153846155,0.0,0.19230769230769232,5.1000000000000005,1.7166666666666663,0.7574817142006711,5000.0
26,14,0.7019230769230769,0.1476923076923077,0.1719030969030969,2.286153846153846,0.0,0.3076923076923077,7.75,2.7666666666666666,1.0149513702328163,5000.0
27,0,0.9537037037037037,0.14245014245014245,0.4675485008818342,2.2905982905982905,0.0,0.037037037037037035,1.25,0.4833333333333333,0.38952718152685406,4265.45
27,1,0.7888888888888889,0.14245014245014245,0.27117203783870447,2.3504273504273505,0.0,0.18518518518518517,5.7,2.15,0.9117162147299245,5000.0
27,2,0.6777777777777778,0.14245014245014245,0.045532039976484424,2.4245014245014245,0.0,0.31481481481481477,8.7,3.0666666666666664,1.0601927715416943,5000.0
27,3,0.8981481481481481,0.14245014245014245,0.4097837185556484,2.094017094017094,0.0,0.12962962962962962,2.7499999999999996,1.0,0.48244090701062536,3498.6
27,4,0.8148148148148149,0.14245014245014245,0.3871010132448041,2.185185185185185,0.0,0.18518518518518517,5.0,1.8166666666666664,0.8333476973193866,5000.0
27,5,0.8481481481481482,0.14245014245014245,0.2211720378387045,2.4045584045584047,0.0,0.14814814814814814,4.099999999999999,1.4666666666666666,0.7050500173586268,4828.4
27,6,0.8314814814814815,0.14245014245014245,0.28350702795147237,2.3504273504273505,0.0,0.14814814814814814,4.55,1.65,0.7750313184742845,5000.0
27,7,0.8648148148148148,0.14245014245014245,0.2712719379386046,2.284900284900285,0.0,0.09259259259259259,3.650000000000001,1.25,0.5890865324307186,4679.9
27,8,0.8277777777777777,0.14245014245014245,0.32296386740831184,2.259259259259259,0.0,0.14814814814814814,4.65,1.6833333333333331,0.7844776158769942,5000.0
27,9,0.7740740740740741,0.14245014245014245,0.2709514765070321,2.2934472934472936,0.0,0.2222222222222222,6.1,2.1,0.8476956592800337,5000.0
27,10,0.8388888888888889,0.14245014245014245,0.442406975740309,2.2763532763532766,0.0,0.14814814814814814,4.349999999999999,1.5833333333333328,0.775902472632058,5000.0
27,11,0.7333333333333333,0.14245014245014245,0.24740259740259737,2.341880341880342,0.0,0.25925925925925924,7.200000000000001,2.5666666666666664,0.9734587460393727,5000.0
27,12,0.9222222222222223,0.14245014245014245,0.43863730677456164,2.247863247863248,0.0,0.07407407407407407,2.1,0.7833333333333332,0.4232937250063653,3697.9
27,13,0.7907407407407407,0.14245014245014245,0.3014590347923682,2.3162393162393164,0.0,0.18518518518518517,5.65,1.9666666666666663,0.8384216611140796,5000.0
27,14,0.8074074074074074,0.14245014245014245,0.17724066057399396,2.364672364672365,0.0,0.2222222222222222,5.2,1.9666666666666668,0.888793471191993,5000.0
28,0,0.8107142857142857,0.13756613756613756,0.4026412079983509,2.4100529100529102,0.0,0.17857142857142858,5.3,1.9,0.8322711676120254,5000.0
28,1,0.8142857142857143,0.13756613756613756,0.2613226059654631,2.3492063492063493,0.0,0.17857142857142858,5.199999999999999,1.8833333333333333,0.8243496218298697,5000.0
28,2,0.775,0.13756613756613756,0.360656762705082,2.238095238095238,0.0,0.17857142857142858,6.3,2.2999999999999994,0.9215950088634888,5000.0
28,3,0.7035714285714286,0.13756613756613756,0.1782312925170068,2.4735449735449735,0.0,0.2857142857142857,8.299999999999999,3.0166666666666666,1.0737560802326784,5000.0
28,4,0.8482142857142857,0.13756613756613756,0.2966810966810967,2.3624338624338623,0.0,0.14285714285714285,4.25,1.5,0.7090527716019331,5000.0
28,5,0.8517857142857144,0.13756613756613756,0.26519789734075444,2.298941798941799,0.0,0.125,4.1499999999999995,1.4333333333333331,0.6936622496241298,5000.0
28,6,0.7660714285714285,0.13756613756613756,0.21876417233560091,2.417989417989418,0.0,0.21428571428571427,6.55,2.3,0.902444751895208,5000.0
28,7,0.85,0.13756613756613756,0.28683003504432075,2.4047619047619047,0.0,0.14285714285714285,4.2,1.5499999999999998,0.7694097445725308,5000.0
28,8,0.7464285714285714,0.13756613756613756,0.26952690166975884,2.4285714285714284,0.0,0.25,7.100000000000001,2.4833333333333334,0.9443028176664756,5000.0
28,9,0.8375,0.13756613756613756,0.05965522572665429,2.3306878306878307,0.0,0.14285714285714285,4.55,1.6333333333333333,0.7717335430283466,5000.0
28,10,0.8732142857142857,0.13756613756613756,0.23253968253968255,2.4761904761904763,0.0,0.10714285714285714,3.55,1.2666666666666666,0.6774528014484458,5000.0
28,11,0.6517857142857144,0.13756613756613756,0.08995052566481139,2.3994708994708995,0.0,0.35714285714285715,9.749999999999998,3.6999999999999993,1.2249387865409291,5000.0
28,12,0.7910714285714285,0.13756613756613756,0.24591063698206553,2.4444444444444446,0.0,0.21428571428571427,5.8500000000000005,2.083333333333333,0.873400577112659,5000.0
28,13,0.8910714285714286,0.13756613756613756,0.4356158252774794,2.177248677248677,0.0,0.07142857142857142,3.05,1.15,0.6596473663796025,5000.0
28,14,0.8589285714285715,0.13756613756613756,0.19807256235827667,2.386243386243386,0.0,0.14285714285714285,3.9499999999999993,1.4833333333333332,0.7555250284817216,5000.0
29,0,0.8155172413793104,0.1330049261083744,0.36983557348668916,2.1921182266009853,0.0,0.1724137931034483,5.3500000000000005,1.9333333333333331,0.8516114963958975,5000.0
29,1,0.9327586206896552,0.1330049261083744,0.3448922724784794,2.435960591133005,0.0,0.06896551724137931,1.95,0.6499999999999999,0.401172314233441,4152.0
29,2,0.8120689655172414,0.1330049261083744,0.24628015662498423,2.3472906403940885,0.0,0.1896551724137931,5.449999999999999,1.8833333333333329,0.8020808438961842,5000.0
29,3,0.7189655172413792,0.1330049261083744,0.2897014862532104,2.354679802955665,0.0,0.22413793103448276,8.150000000000002,2.8833333333333333,1.0134551737499902,5000.0
29,4,0.9086206896551724,0.1330049261083744,0.36015325670498083,2.438423645320197,0.0,0.10344827586206896,2.6500000000000004,1.0166666666666666,0.6243516217957732,5000.0
29,5,0.8655172413793103,0.1330049261083744,0.3292661361626879,2.3669950738916254,0.0,0.10344827586206896,3.9000000000000004,1.4499999999999997,0.7485443402598858,5000.0
29,6,0.7258620689655173,0.1330049261083744,0.253448275862069,2.315270935960591,0.0,0.2413793103448276,7.95,2.85,1.0233564302991778,5000.0
29,7,0.8741379310344828,0.1330049261083744,0.2709732795939692,2.357142857142857,0.0,0.13793103448275862,3.65,1.3666666666666665,0.7223093862377807,5000.0
29,8,0.7137931034482758,0.1330049261083744,0.16993083544807683,2.4088669950738915,0.0,0.3103448275862069,8.3,3.1499999999999995,1.1290546482429142,5000.0
29,9,0.7775862068965518,0.1330049261083744,0.30223359016462464,2.3275862068965516,0.0,0.1724137931034483,6.45,2.3,0.9112223470874738,5000.0
29,10,0.8327586206896551,0.1330049261083744,0.3090859332238642,2.3620689655172415,0.0,0.20689655172413793,4.8500000000000005,1.6833333333333331,0.7512859208368721,5000.0
29,11,0.7827586206896552,0.1330049261083744,0.20705022946402257,2.332512315270936,0.0,0.20689655172413793,6.299999999999999,2.1999999999999997,0.8878776964517723,5000.0
29,12,0.7758620689655172,0.1330049261083744,0.2608050952878539,2.3448275862068964,0.0,0.1724137931034483,6.500000000000001,2.2833333333333337,0.8886669619038298,5000.0
29,13,0.8310344827586207,0.1330049261083744,0.26857491167835995,2.3866995073891624,0.0,0.13793103448275862,4.8999999999999995,1.75,0.7905293420213277,5000.0
29,14,0.7310344827586207,0.1330049261083744,0.36582311085353686,2.3054187192118225,0.0,0.2413793103448276,7.8,2.7833333333333328,1.009945048233707,5000.0
30,0,0.8116666666666666,0.12873563218390804,0.3511233211233211,2.2758620689655173,0.0,0.16666666666666666,5.65,1.9666666666666663,0.8211342283178112,5000.0
30,1,0.7283333333333334,0.12873563218390804,0.34141173641173644,2.3701149425287356,0.0,0.31666666666666665,8.149999999999999,2.8666666666666663,0.9581943003143513,5000.0
30,2,0.7866666666666667,0.12873563218390804,0.5023015873015872,2.188505747126437,0.0,0.15,6.399999999999999,2.35,0.9294325771228733,5000.0
30,3,0.8383333333333334,0.12873563218390804,0.5451111470229117,2.2413793103448274,0.0,0.1,4.8500000000000005,1.6666666666666665,0.712537605599066,5000.0
30,4,0.8466666666666667,0.12873563218390804,0.38772246272246264,2.47816091954023,0.0,0.13333333333333333,4.6,1.6666666666666665,0.7393694640508071,4832.7
30,5,0.8616666666666666,0.12873563218390804,0.21226551226551227,2.4597701149425286,0.0,0.13333333333333333,4.150000000000001,1.4833333333333332,0.7416646266535001,5000.0
30,6,0.7566666666666667,0.12873563218390804,0.31093554593554595,2.3793103448275863,0.0,0.23333333333333334,7.3,2.583333333333334,0.969020336298534,5000.0
30,7,0.7250000000000001,0.12873563218390804,0.28263828763828763,2.413793103448276,0.0,0.2833333333333333,8.249999999999998,2.7666666666666666,0.9195976064385014,4793.15
30,8,0.8083333333333333,0.12873563218390804,0.3155982905982906,2.418390804597701,0.0,0.16666666666666666,5.75,2.05,0.8626518829564326,5000.0
30,9,0.8766666666666667,0.12873563218390804,0.42946127946127943,2.3448275862068964,0.0,0.11666666666666667,3.6999999999999997,1.3833333333333333,0.7280185170575939,5000.0
30,10,0.8083333333333333,0.12873563218390804,0.35631054131054124,2.363218390804598,0.0,0.15,5.75,1.9666666666666668,0.8080885959884337,5000.0
30,11,0.785,0.12873563218390804,0.16582010582010578,2.3908045977011496,0.0,0.2,6.45,2.3,0.9199785657997728,5000.0
30,12,0.8316666666666667,0.12873563218390804,0.3381481481481482,2.296551724137931,0.0,0.13333333333333333,5.05,1.8,0.8056668716772322,5000.0
30,13,0.7266666666666667,0.12873563218390804,0.2716185666185666,2.4298850574712643,0.0,0.3,8.2,3.066666666666667,1.1010195500204827,5000.0
30,14,0.7833333333333333,0.12873563218390804,0.3109015059015059,2.367816091954023,0.0,0.2,6.500000000000001,2.2666666666666666,0.8993007561790034,5000.0
31,0,0.7790322580645161,0.12473118279569892,0.5289215594818312,2.193548387096774,0.0,0.16129032258064516,6.849999999999998,2.6333333333333333,1.0234630977030106,5000.0
31,1,0.6951612903225807,0.12473118279569892,0.14165852069077875,2.4064516129032256,0.0,0.27419354838709675,9.45,3.4,1.1285443321858186,5000.0
31,2,0.8161290322580645,0.12473118279569892,0.24129544290834617,2.460215053763441,0.0,0.16129032258064516,5.699999999999999,2.1166666666666663,0.902646717607133,5000.0
31,3,0.7403225806451613,0.12473118279569892,0.35428827444956473,2.3741935483870966,0.0,0.24193548387096775,8.049999999999999,2.8,0.9958730819227293,5000.0
31,4,0.7903225806451614,0.12473118279569892,0.3254007641104415,2.329032258064516,0.0,0.22580645161290322,6.499999999999998,2.3833333333333333,0.9624400845014263,5000.0
31,5,0.8,0.12473118279569892,0.19454452357678162,2.3763440860215055,0.0,0.16129032258064516,6.2,2.1499999999999995,0.8654601127506986,5000.0
31,6,0.7806451612903227,0.12473118279569892,0.17444490992878087,2.41505376344086,0.0,0.22580645161290322,6.799999999999998,2.316666666666667,0.8854010051521234,5000.0
31,7,0.7983870967741936,0.12473118279569892,0.39108378444241826,2.238709677419355,0.0,0.1935483870967742,6.249999999999999,2.2666666666666666,0.9254379053768605,5000.0
31,8,0.8161290322580645,0.12473118279569892,0.1715542521994135,2.4623655913978495,0.0,0.1935483870967742,5.699999999999999,2.066666666666667,0.8816294899687573,5000.0
31,9,0.8048387096774193,0.12473118279569892,0.34733939895230215,2.4279569892473116,0.0,0.1774193548387097,6.05,2.0833333333333335,0.8315338588649575,5000.0
31,10,0.7693548387096775,0.12473118279569892,0.27652254450167163,2.3483870967741933,0.0,0.1935483870967742,7.1499999999999995,2.466666666666667,0.9169735191771663,5000.0
31,11,0.7725806451612904,0.12473118279569892,0.2565225097483162,2.453763440860215,0.0,0.24193548387096775,7.049999999999998,2.516666666666667,0.956036060310805,5000.0
31,12,0.8306451612903226,0.12473118279569892,0.2649885956337569,2.5376344086021505,0.0,0.14516129032258063,5.25,1.8166666666666664,0.7850358111296267,5000.0
31,13,0.867741935483871,0.12473118279569892,0.2680351906158357,2.372043010752688,0.0,0.12903225806451613,4.1,1.4166666666666665,0.6965409151336404,5000.0
31,14,0.8048387096774194,0.12473118279569892,0.31932225480612575,2.4946236559139785,0.0,0.1774193548387097,6.049999999999999,2.05,0.824600636215993,5000.0
32,0,0.7859375,0.12096774193548387,0.13789231601731602,2.4778225806451615,0.0,0.25,6.85,2.4,0.9214267901672875,5000.0
32,1,0.775,0.12096774193548387,0.25496469421101775,2.377016129032258,0.0,0.21875,7.2,2.583333333333333,0.9627582766685213,5000.0
32,2,0.7765625,0.12096774193548387,0.14490665584415585,2.530241935483871,0.0,0.1875,7.15,2.55,0.9414612941410475,4812.05
32,3,0.7703125,0.12096774193548387,0.19785353535353536,2.4858870967741935,0.0,0.21875,7.35,2.65,1.0002537836601377,5000.0
32,4,0.7578125,0.12096774193548387,0.2119724025974026,2.3850806451612905,0.0,0.234375,7.75,2.6999999999999997,0.9699614282422948,5000.0
32,5,0.7765625,0.12096774193548387,0.31442325036075036,2.439516129032258,0.0,0.21875,7.15,2.6333333333333333,1.0113670654857327,5000.0
32,6,0.865625,0.12096774193548387,0.3822544642857143,2.3588709677419355,0.0,0.09375,4.3,1.6,0.7417611165369256,5000.0
32,7,0.7921875,0.12096774193548387,0.3211011211011211,2.3931451612903225,0.0,0.234375,6.65,2.4,0.9395435316173899,5000.0
32,8,0.7546875,0.12096774193548387,0.2346001221001221,2.441532258064516,0.0,0.21875,7.85,2.8,1.0063167200063603,5000.0
32,9,0.765625,0.12096774193548387,0.23202457264957263,2.4455645161290325,0.0,0.21875,7.5,2.7666666666666666,1.033575026677482,5000.0
32,10,0.828125,0.12096774193548387,0.22693233543417365,2.3568548387096775,0.0,0.15625,5.5,1.9166666666666665,0.8222500969992804,5000.0
32,11,0.8484375,0.12096774193548387,0.3698660714285715,2.314516129032258,0.0,0.15625,4.85,1.7333333333333332,0.7858428377904446,5000.0
32,12,0.8140625,0.12096774193548387,0.24964930902430899,2.370967741935484,0.0,0.1875,5.95,2.033333333333333,0.8372576429868591,5000.0
32,13,0.8171875,0.12096774193548387,0.3181547619047619,2.375,0.0,0.15625,5.85,2.0,0.8142604932896138,5000.0
32,14,0.7859375,0.12096774193548387,0.14331259018759018,2.4899193548387095,0.0,0.1875,6.85,2.5333333333333337,0.9842104774620024,5000.0
33,0,0.7196969696969697,0.11742424242424243,0.298644116825935,2.390151515151515,0.0,0.24242424242424243,9.249999999999996,3.3,1.1016580600554426,5000.0
33,1,0.8787878787878788,0.11742424242424243,0.4537441316853082,2.308712121212121,0.0,0.12121212121212122,3.999999999999999,1.3666666666666667,0.5846554520054756,4237.45
33,2,0.8136363636363637,0.11742424242424243,0.2625912807730989,2.5681818181818183,0.0,0.15151515151515152,6.1499999999999995,2.1166666666666667,0.8406717587975157,5000.0
33,3,0.7787878787878788,0.11742424242424243,0.31507381507381504,2.433712121212121,0.0,0.21212121212121213,7.299999999999999,2.55,0.9402662950305446,5000.0
33,4,0.7621212121212122,0.11742424242424243,0.23094144912326728,2.445075757575758,0.0,0.21212121212121213,7.85,2.6999999999999997,0.9396450362198892,4778.15
33,5,0.7848484848484849,0.11742424242424243,0.3109314927496746,2.375,0.0,0.18181818181818182,7.099999999999998,2.5333333333333328,0.9555883342732479,5000.0
33,6,0.7893939393939394,0.11742424242424243,0.2555051009596464,2.509469696969697,0.0,0.19696969696969696,6.95,2.45,0.9164114427990695,5000.0
33,7,0.8,0.11742424242424243,0.3850846123573396,2.384469696969697,0.0,0.19696969696969696,6.6000000000000005,2.3,0.8808578353635148,4772.6
33,8,0.7515151515151516,0.11742424242424243,0.2230461457734185,2.367424242424242,0.0,0.24242424242424243,8.2,2.833333333333333,0.9968189420593931,5000.0
33,9,0.753030303030303,0.11742424242424243,0.21853500035318216,2.4015151515151514,0.0,0.21212121212121213,8.149999999999999,2.9833333333333334,1.0493493372574973,4876.5
33,10,0.7833333333333333,0.11742424242424243,0.3259172200348671,2.356060606060606,0.0,0.15151515151515152,7.1499999999999995,2.5,0.9328172681776369,5000.0
