gameId,size,#solutions,ave_rate,sd_rate
0,20,672,0.054000000000000006,0.05553377350765929
1,20,54,0.0085,0.018781639970992952
2,20,54,0.0955,0.07552979544524135
3,20,864,0.06699999999999999,0.06132699242584785
4,20,276,0.027499999999999997,0.05117372372614681
5,20,792,0.0495,0.04924175057814253
6,20,408,0.051000000000000004,0.06363175307973214
7,20,168,0.0855,0.1447920923255134
8,20,576,0.0435,0.035110539728121525
9,20,216,0.073,0.08319254774317228
10,20,156,0.023,0.04267317658670374
11,20,84,0.064,0.07351190379795643
12,20,84,0.08249999999999998,0.0653356717268599
13,20,36,0.0745,0.09733832749744571
14,20,456,0.050499999999999996,0.04212778180725874
15,20,534,0.028499999999999998,0.0388940869541888
16,20,192,0.09,0.06964194138592059
17,20,204,0.118,0.1477362514753911
18,20,408,0.048999999999999995,0.06632495759516172
19,20,240,0.08600000000000002,0.046946778377222005
20,20,288,0.1065,0.09608719998001815
21,20,288,0.05,0.03872983346207417
22,20,168,0.05050000000000001,0.04329838334164453
23,20,1176,0.043999999999999984,0.05112729212465688
24,20,108,0.06000000000000001,0.09219544457292887
25,20,96,0.09100000000000001,0.060983604353957305
26,20,690,0.0285,0.040159058753910064
27,20,72,0.11350000000000002,0.09743074463432988
28,20,120,0.062,0.08310234653726692
29,20,1512,0.036500000000000005,0.04682680856090878
30,20,384,0.10150000000000003,0.0849867636752924
31,20,216,0.061,0.04928488612140643
32,20,606,0.048,0.07678541528180986
33,20,360,0.0605,0.06606625462367305
34,20,2052,0.048499999999999995,0.06725139403759597
35,20,1152,0.033499999999999995,0.03677974986320597
36,20,204,0.0545,0.06248799884777877
37,20,780,0.05249999999999999,0.043803538669838084
38,20,36,0.10350000000000001,0.08951396539088188
39,20,1620,0.0345,0.04283398183685472
40,20,144,0.10550000000000001,0.15327997259916248
41,20,120,0.078,0.056267219586540795
42,20,1068,0.06649999999999999,0.06444183423832689
43,20,168,0.0715,0.06791722903652651
44,20,72,0.0755,0.0798420315372799
45,20,240,0.07250000000000001,0.04380353866983808
46,20,84,0.063,0.06309516621738942
47,20,48,0.059500000000000004,0.05945376354781925
48,20,552,0.04950000000000001,0.06800551448228298
49,20,504,0.047,0.05692978130996114
50,20,192,0.11400000000000002,0.06327716807822549
51,20,192,0.045,0.062249497989943656
52,20,72,0.11100000000000002,0.11631422956801117
53,20,504,0.050499999999999996,0.06422421661647575
54,20,492,0.0625,0.06571719714047458
55,20,126,0.057,0.05788782255362522
56,20,108,0.054000000000000006,0.10456576877735849
57,20,234,0.023,0.05541660400998964
58,20,90,0.07200000000000001,0.06903622237637283
59,20,288,0.13300000000000003,0.12373762564394065
60,20,384,0.059500000000000004,0.061925358295289674
61,20,36,0.0385,0.05867495206644826
62,20,576,0.10450000000000001,0.1107011743388479
63,20,36,0.11800000000000002,0.12155657119218194
64,20,192,0.10600000000000001,0.08404760555780279
65,20,204,0.063,0.06618912297349165
66,20,852,0.061,0.10643777524920371
67,20,456,0.0915,0.07350340128184545
68,20,48,0.077,0.06140846847137616
69,20,78,0.068,0.0630555310817378
70,20,420,0.035,0.08046738469715542
71,20,144,0.08049999999999999,0.07412658092749184
72,20,384,0.05749999999999999,0.0653356717268599
73,20,960,0.013500000000000002,0.02987892233665732
74,20,48,0.08900000000000002,0.09396275858019494
75,20,180,0.036,0.037469987990390384
76,20,336,0.0545,0.057050416299971034
77,20,24,0.09849999999999998,0.15024230429542806
78,20,720,0.0305,0.05607807058021879
79,20,432,0.07550000000000003,0.06061971626459496
80,20,72,0.13549999999999998,0.1594200426546173
81,20,192,0.055,0.06304760106459245
82,20,120,0.051500000000000004,0.05893004327166238
83,20,444,0.04649999999999999,0.0454175076374739
84,20,96,0.10099999999999999,0.06363175307973214
85,20,72,0.0675,0.1366336342193971
86,20,342,0.0365,0.05781652013049557
87,20,552,0.08199999999999999,0.08411896337925236
88,20,324,0.074,0.0792085853932514
89,20,210,0.051500000000000004,0.056769269856146644
90,20,30,0.091,0.17282650259725796
91,20,180,0.036,0.05660388679233963
92,20,144,0.066,0.07137226352022191
93,20,690,0.0295,0.04248234927590517
94,20,204,0.08700000000000002,0.09965440281292141
95,20,240,0.0525,0.06571719714047457
96,20,156,0.043,0.07746612162745725
97,20,414,0.029500000000000002,0.04421255477802657
98,20,72,0.0745,0.06576283144755858
99,20,204,0.0555,0.044099319722644255
100,20,72,0.08549999999999999,0.07116705698565876
101,20,120,0.05499999999999999,0.11884864324004712
102,20,360,0.046,0.06232174580353154
103,20,2352,0.0075,0.025860201081971495
104,20,96,0.08900000000000002,0.09606768447297978
105,20,216,0.08100000000000002,0.07475961476626268
106,20,348,0.041499999999999995,0.062070524405711286
107,20,252,0.0675,0.06015604707757982
108,20,336,0.037,0.046162755550335166
109,20,60,0.05449999999999999,0.07419400245302851
110,20,240,0.064,0.084581321815162
111,20,666,0.014000000000000002,0.028354893757515653
112,20,24,0.1595,0.15127706369440147
113,20,36,0.048499999999999995,0.05072228307164416
114,20,120,0.08199999999999999,0.05679788728465171
115,20,24,0.135,0.17298843892006197
116,20,720,0.0725,0.06571719714047458
117,20,78,0.014000000000000002,0.02244994432064365
118,20,144,0.095,0.10404326023342407
119,20,228,0.09850000000000002,0.14185467916145733
120,20,384,0.056999999999999995,0.053394756296849984
121,20,240,0.0735,0.07363932373399419
122,20,48,0.1475,0.13589977924926883
123,20,432,0.10050000000000002,0.11905775909196344
124,20,96,0.10700000000000003,0.10271806072935762
125,20,102,0.06849999999999999,0.0763724426740431
126,20,288,0.06799999999999999,0.044452221541785734
127,20,36,0.06849999999999999,0.052751777221246306
128,20,552,0.05199999999999999,0.056973678132976456
129,20,1440,0.0805,0.0783884557827235
130,20,240,0.026000000000000002,0.053609700614720854
131,20,504,0.05549999999999999,0.06280724480503821
132,20,72,0.0635,0.07869402772764907
133,20,72,0.079,0.0828190799272728
134,20,114,0.054000000000000006,0.08296987405076617
135,20,42,0.10250000000000002,0.11098986440211557
136,20,1800,0.0325,0.05214163403653553
137,20,72,0.057,0.07142128534267637
138,20,960,0.044,0.041400483088968904
139,20,228,0.055,0.0687386354243376
140,20,24,0.08650000000000001,0.06958986995245788
141,20,192,0.043,0.04637887450122092
142,20,1728,0.06350000000000001,0.06035519861619213
143,20,240,0.06400000000000002,0.06483826030978931
144,20,654,0.06049999999999999,0.04432550056118939
145,20,288,0.0455,0.05920092904676412
146,20,480,0.0535,0.0917210444772627
147,20,48,0.10900000000000003,0.09496841580230767
148,20,840,0.05899999999999998,0.07327346040688948
149,20,180,0.050499999999999996,0.08046583125774567
150,20,72,0.06749999999999999,0.056734028589551073
151,20,240,0.046,0.041641325627314034
152,20,96,0.06699999999999999,0.07622991538759569
153,20,396,0.0265,0.037050641020095726
154,20,372,0.1075,0.17195566289017644
155,20,234,0.016,0.0457602447545902
156,20,624,0.0515,0.0661267721879724
157,20,72,0.1205,0.12982584488459914
158,20,48,0.069,0.09559811713626999
159,20,360,0.0235,0.04384917331033733
160,20,24,0.1355,0.09932144783479548
161,20,492,0.0305,0.0578338136387356
162,20,300,0.06749999999999999,0.06684870978560468
163,20,48,0.05449999999999999,0.07618890995413964
164,20,192,0.0845,0.06312487623750243
165,20,30,0.1345,0.13958778599863242
166,20,240,0.039,0.0634744042902334
167,20,132,0.086,0.08002499609497023
168,20,108,0.03049999999999999,0.029912372022292046
169,20,408,0.0775,0.04548351349665063
170,20,60,0.11750000000000002,0.18686559340873854
171,20,2724,0.029999999999999995,0.037416573867739424
172,20,804,0.0325,0.07529110173187799
173,20,432,0.08450000000000003,0.08823123029857398
174,20,204,0.059500000000000004,0.05731273854912188
175,20,48,0.07050000000000001,0.08634089413481887
176,20,72,0.08800000000000001,0.06368673331236263
177,20,444,0.05050000000000001,0.05678688228807777
178,20,36,0.027000000000000003,0.07596709814123478
179,20,84,0.09750000000000002,0.12049377577285891
180,20,180,0.05599999999999999,0.05398147830506312
181,20,192,0.062,0.08096912991998864
182,20,360,0.07,0.07937253933193769
183,20,144,0.0695,0.04631144566951025
184,20,162,0.065,0.06689544080129826
185,20,186,0.048,0.06360817557515701
186,20,1464,0.036,0.03813135192987523
187,20,216,0.039999999999999994,0.03741657386773941
188,20,180,0.06699999999999999,0.047021271782034996
189,20,192,0.1325,0.09175374651751284
190,20,120,0.1605,0.11838390937961123
191,20,24,0.053,0.1343167897174437
192,20,60,0.062,0.07039886362719217
193,20,108,0.08650000000000001,0.055612498595189915
194,20,96,0.10100000000000002,0.09054832963671941
195,20,1332,0.046,0.041036569057366384
196,20,240,0.073,0.06535288822997802
197,20,360,0.044500000000000005,0.053802880963755094
198,20,288,0.0165,0.023510635891017498
199,20,96,0.13550000000000004,0.11142149702817673
200,20,48,0.088,0.1360367597379473
201,20,576,0.0425,0.052141634036535524
202,20,192,0.068,0.07018546858146635
203,20,624,0.075,0.053619026473818034
204,20,48,0.07700000000000001,0.04495553358597805
205,20,48,0.0435,0.07370719096533256
206,20,144,0.0535,0.06901267999433147
207,20,186,0.05749999999999999,0.07495832175282474
208,20,240,0.039,0.04825971404805462
209,20,408,0.0525,0.04493050188902857
210,20,348,0.048,0.03802630668366309
211,20,510,0.017,0.038223029707232785
212,20,264,0.053,0.06435060217278468
213,20,924,0.030500000000000003,0.06320403468133977
214,20,72,0.06899999999999999,0.10338762014864254
215,20,396,0.019,0.028089143810376284
216,20,48,0.064,0.0632771680782255
217,20,432,0.04650000000000001,0.06093233952508306
218,20,528,0.0385,0.06318821092577317
219,20,84,0.05249999999999999,0.08011710179481032
220,20,240,0.030500000000000003,0.03930330774883967
221,20,288,0.04,0.03741657386773941
222,20,1020,0.046,0.038522720568516446
223,20,192,0.07700000000000001,0.06419501538281613
224,20,252,0.0245,0.04271709259769443
225,20,528,0.0935,0.0684306218004776
226,20,108,0.0805,0.09189532088196874
227,20,96,0.15150000000000002,0.1355461176131578
228,20,270,0.0105,0.0215580611373101
229,20,672,0.048499999999999995,0.0630297548781526
230,20,888,0.062,0.04905099387372289
231,20,564,0.044500000000000005,0.059537803117011304
232,20,240,0.0665,0.05052474641203061
233,20,96,0.055999999999999994,0.0645290632196067
234,20,492,0.03900000000000001,0.049284886121406433
235,20,96,0.08550000000000002,0.06606625462367306
236,20,564,0.028999999999999995,0.03819685850956856
237,20,96,0.0635,0.0379835490706174
238,20,408,0.0575,0.053091901453988254
239,20,384,0.09200000000000001,0.07606576102294646
240,20,324,0.051,0.05957348403442593
241,20,132,0.06999999999999999,0.056124860801609125
242,20,36,0.024,0.04152107898405339
243,20,480,0.07949999999999999,0.04954543369474123
244,20,138,0.06299999999999999,0.0493051721424842
245,20,216,0.03949999999999999,0.0408013480169467
246,20,192,0.08100000000000002,0.10387011119662865
247,20,276,0.022000000000000002,0.04433959855479073
248,20,84,0.0265,0.03496784236981173
249,20,396,0.08049999999999999,0.09614962298418023
250,20,96,0.0745,0.033537292675468004
251,20,96,0.0365,0.029878922336657322
252,20,732,0.048999999999999995,0.05430469592954185
253,20,1728,0.014000000000000002,0.029223278392404923
254,20,168,0.12300000000000001,0.20993094102585258
255,20,456,0.030999999999999996,0.05602677931132576
256,20,204,0.051,0.08543418519538885
257,20,480,0.05199999999999999,0.062417946137308944
258,20,36,0.084,0.05043808085167396
259,20,108,0.087,0.10854031509075326
260,20,120,0.07650000000000001,0.05807538204781782
261,20,96,0.10300000000000001,0.09160240171523888
262,20,168,0.09050000000000001,0.0811464725049709
263,20,576,0.0745,0.047694339286753935
264,20,1176,0.032,0.09206519429187127
265,20,480,0.052000000000000005,0.05473572873361604
266,20,768,0.05849999999999999,0.05570233388288143
267,20,366,0.056999999999999995,0.0891683800458436
268,20,60,0.10149999999999998,0.0852804197925878
269,20,900,0.03,0.04358898943540674
270,20,1368,0.028000000000000004,0.05582114294781145
271,20,96,0.083,0.06050619802962337
272,20,576,0.015000000000000003,0.022912878474779203
273,20,96,0.0875,0.07562241731127088
274,20,432,0.048,0.058275209137333854
275,20,24,0.08049999999999999,0.056522119563937094
276,20,1260,0.034499999999999996,0.05987278179607157
277,20,96,0.08,0.05916079783099616
278,20,144,0.063,0.05984145720150872
279,20,48,0.0695,0.06815240274561125
280,20,240,0.08700000000000001,0.13740815114104402
281,20,96,0.0605,0.06793195124534551
282,20,192,0.032,0.049254441424098995
283,20,144,0.068,0.05500909015790027
284,20,654,0.05,0.050497524691810396
285,20,144,0.0725,0.07119515432949071
286,20,48,0.12249999999999998,0.07224091638399945
287,20,144,0.081,0.0966385016440135
288,20,558,0.044000000000000004,0.05713142742834279
289,20,192,0.0735,0.033507461855533015
290,20,144,0.132,0.1416898020324681
291,20,144,0.1295,0.09085565474971824
292,20,528,0.030000000000000006,0.040620192023179805
293,20,96,0.09550000000000003,0.18015201913939238
294,20,96,0.0365,0.04840196277011914
295,20,162,0.03,0.04062019202317981
296,20,108,0.044,0.0637495098020369
297,20,420,0.09049999999999998,0.10017359931638674
298,20,114,0.037,0.047759815745038216
299,20,120,0.047499999999999994,0.050682837331783234
300,20,120,0.066,0.14350609743143322
301,20,264,0.10950000000000003,0.1711278761628274
302,20,414,0.0165,0.045855752092840006
303,20,696,0.063,0.11524322105876772
304,20,24,0.14200000000000002,0.14451989482420752
305,20,336,0.08950000000000002,0.10032322761952985
306,20,240,0.05249999999999999,0.049180788932265004
307,20,270,0.0255,0.0507419944424734
308,20,30,0.018000000000000002,0.023999999999999997
309,20,108,0.069,0.07771100308193171
310,20,126,0.07,0.06442049363362563
311,20,180,0.0645,0.08194357814984649
312,20,120,0.039,0.05365631370118525
313,20,264,0.08400000000000002,0.05190375708944392
314,20,102,0.0585,0.07451677663452708
315,20,252,0.060500000000000005,0.06793195124534551
316,20,162,0.019,0.03659234892706397
317,20,240,0.08449999999999999,0.06659391864126933
318,20,48,0.079,0.08036790404135223
319,20,1716,0.0105,0.022688102609076853
320,20,3120,0.018000000000000002,0.03124099870362662
321,20,336,0.021,0.03176476034853718
322,20,48,0.14900000000000002,0.1760653287845168
323,20,24,0.1575,0.15530212490497353
324,20,708,0.026999999999999996,0.04659399102888697
325,20,186,0.07550000000000001,0.06184456322103019
326,20,1200,0.04549999999999999,0.0447744346697979
327,20,288,0.053,0.06921704992268886
328,20,984,0.04650000000000001,0.07391041875135063
329,20,312,0.09050000000000002,0.11719534973709493
330,20,576,0.0705,0.06561059365681735
331,20,144,0.05600000000000001,0.07186097689288673
332,20,432,0.053,0.0523545604508337
