gameId,size,#solutions,ave_rate,sd_rate
0,20,,,
1,20,84744,0.7999999999999998,2.220446049250313e-16
2,20,18432,0.6845000000000002,0.06312487623750244
3,20,137184,0.7999999999999998,2.220446049250313e-16
4,20,80616,0.7999999999999998,2.220446049250313e-16
5,20,23808,0.7999999999999998,2.220446049250313e-16
6,20,1728,0.3,0.0
7,20,15216,0.7240000000000001,0.04270831300812528
8,20,193728,0.75,0.0
9,20,150432,0.7000000000000002,2.220446049250313e-16
10,20,21600,0.736,0.04800000000000004
11,20,33120,0.7999999999999998,2.220446049250313e-16
12,20,14976,0.5499999999999998,2.220446049250313e-16
13,20,44448,0.7000000000000002,2.220446049250313e-16
14,20,46848,0.6500000000000001,1.1102230246251565e-16
15,20,8640,0.7000000000000002,2.220446049250313e-16
16,20,35088,0.75,0.0
17,20,75840,0.6,0.0
18,20,35328,0.7999999999999998,2.220446049250313e-16
19,20,204720,0.7999999999999998,2.220446049250313e-16
20,20,39168,0.6,0.0
21,20,,,
22,20,21792,0.7000000000000002,2.220446049250313e-16
23,20,49344,0.7759999999999999,0.024979991993593614
24,20,28368,0.7999999999999998,2.220446049250313e-16
25,20,8640,0.6399999999999999,0.12
26,20,47016,0.7000000000000002,2.220446049250313e-16
27,20,4320,0.6500000000000001,1.1102230246251565e-16
28,20,26304,0.7000000000000002,2.220446049250313e-16
29,20,23616,0.7999999999999998,2.220446049250313e-16
30,20,74112,0.7999999999999998,2.220446049250313e-16
31,20,35856,0.7000000000000002,2.220446049250313e-16
32,20,81312,0.75,0.0
33,20,76800,0.7999999999999998,2.220446049250313e-16
34,20,241152,0.7999999999999998,2.220446049250313e-16
35,20,30528,0.7674999999999998,0.023848480035423666
36,20,34560,0.7000000000000002,2.220446049250313e-16
37,20,21552,0.6,0.0
38,20,131832,0.7999999999999998,2.220446049250313e-16
39,20,6912,0.45000000000000023,2.220446049250313e-16
40,20,82944,0.75,0.0
41,20,47568,0.6500000000000001,1.1102230246251565e-16
42,20,166464,0.75,0.0
43,20,1152,0.3500000000000001,1.1102230246251565e-16
44,20,,,
45,20,82176,0.769,0.024269322199023217
46,20,9144,0.6,0.0
47,20,,,
48,20,7296,0.7569999999999999,0.04950757517794631
49,20,11664,0.7000000000000002,2.220446049250313e-16
50,20,23040,0.7140000000000001,0.022449944320643667
51,20,29376,0.75,0.0
52,20,142272,0.7999999999999998,2.220446049250313e-16
53,20,3648,0.5499999999999998,2.220446049250313e-16
54,20,47616,0.7999999999999998,2.220446049250313e-16
55,20,29448,0.7000000000000002,2.220446049250313e-16
56,20,133488,0.75,0.0
57,20,35904,0.7625,0.021650635094610984
58,20,7488,0.7295000000000001,0.07486487828080668
59,20,281664,0.7999999999999998,2.220446049250313e-16
60,20,104928,0.7999999999999998,2.220446049250313e-16
61,20,44496,0.7999999999999998,2.220446049250313e-16
62,20,9408,0.6,0.0
63,20,1728,0.45000000000000023,2.220446049250313e-16
64,20,40992,0.7999999999999998,2.220446049250313e-16
65,20,109632,0.7999999999999998,2.220446049250313e-16
66,20,112704,0.75,0.0
67,20,12672,0.7655,0.023124662159694376
68,20,70320,0.7999999999999998,2.220446049250313e-16
69,20,25920,0.5499999999999998,2.220446049250313e-16
70,20,31680,0.7000000000000002,2.220446049250313e-16
71,20,79104,0.7999999999999998,2.220446049250313e-16
72,20,37440,0.73,0.04582575694955845
73,20,50304,0.7999999999999998,2.220446049250313e-16
74,20,61056,0.7999999999999998,2.220446049250313e-16
75,20,20736,0.6500000000000001,1.1102230246251565e-16
76,20,51456,0.75,0.0
77,20,43776,0.6500000000000001,1.1102230246251565e-16
78,20,28320,0.7999999999999998,2.220446049250313e-16
79,20,59904,0.7999999999999998,2.220446049250313e-16
80,20,107712,0.7999999999999998,2.220446049250313e-16
81,20,22704,0.7725,0.02487468592766552
82,20,76416,0.7999999999999998,2.220446049250313e-16
83,20,8688,0.7055000000000002,0.07242064622743986
84,20,63936,0.7999999999999998,2.220446049250313e-16
85,20,29808,0.7999999999999998,2.220446049250313e-16
86,20,13824,0.6439999999999999,0.08284926070883195
87,20,14400,0.7999999999999998,2.220446049250313e-16
88,20,16800,0.7999999999999998,2.220446049250313e-16
89,20,12960,0.6879999999999998,0.09927738916792686
90,20,39696,0.7999999999999998,2.220446049250313e-16
91,20,89304,0.7999999999999998,2.220446049250313e-16
92,20,139776,0.7999999999999998,2.220446049250313e-16
93,20,1728,0.45799999999999996,0.19218740853656366
94,20,32304,0.7999999999999998,2.220446049250313e-16
95,20,53976,0.75,0.0
96,20,72576,0.6500000000000001,1.1102230246251565e-16
97,20,18144,0.7260000000000001,0.032771939216347905
98,20,16128,0.6500000000000001,1.1102230246251565e-16
99,20,6768,0.6,0.0
100,20,20448,0.7639999999999999,0.022449944320643667
101,20,6336,0.5499999999999998,2.220446049250313e-16
102,20,38400,0.73,0.04582575694955845
103,20,4656,0.5,0.0
104,20,57312,0.7999999999999998,2.220446049250313e-16
105,20,60624,0.7000000000000002,2.220446049250313e-16
106,20,73944,0.7999999999999998,2.220446049250313e-16
107,20,109440,0.7999999999999998,2.220446049250313e-16
108,20,3720,0.75,0.0
109,20,44352,0.7999999999999998,2.220446049250313e-16
110,20,138240,0.7999999999999998,2.220446049250313e-16
111,20,44208,0.7999999999999998,2.220446049250313e-16
112,20,41496,0.7000000000000002,2.220446049250313e-16
113,20,5760,0.6479999999999998,0.06997142273814361
114,20,15264,0.7999999999999998,2.220446049250313e-16
115,20,20736,0.7380000000000001,0.04853864439804642
116,20,44424,0.75,0.0
117,20,49632,0.7000000000000002,2.220446049250313e-16
118,20,29160,0.75,0.0
119,20,30048,0.7999999999999998,2.220446049250313e-16
120,20,8064,0.6500000000000001,1.1102230246251565e-16
121,20,32832,0.7000000000000002,2.220446049250313e-16
122,20,20040,0.7999999999999998,2.220446049250313e-16
123,20,29952,0.7000000000000002,2.220446049250313e-16
124,20,15792,0.6815000000000001,0.06109623556324892
125,20,30672,0.7999999999999998,2.220446049250313e-16
126,20,1944,0.5490000000000002,0.14106381534610496
127,20,14688,0.7000000000000002,2.220446049250313e-16
128,20,56520,0.7999999999999998,2.220446049250313e-16
129,20,32064,0.7999999999999998,2.220446049250313e-16
130,20,8064,0.5499999999999998,2.220446049250313e-16
131,20,2592,0.519,0.12624975247500486
132,20,24192,0.7265,0.07498499849969995
133,20,46848,0.7665,0.02351063589101752
134,20,81792,0.75,0.0
135,20,24144,0.7644999999999998,0.022688102609076874
