gameId,size,#solutions,ave_rate,sd_rate
316,20,25728,0.32099999999999995,0.05708765190476834
317,20,,,
318,20,4392,0.253,0.05823229344616266
319,20,38808,0.3505,0.07053190767305248
320,20,11304,0.26249999999999996,0.07529110173187799
321,20,28080,0.355,0.07566372975210779
322,20,42624,0.43900000000000006,0.05458021619598075
323,20,4032,0.25149999999999995,0.05452293095569972
324,20,13824,0.39999999999999986,0.08093207028119324
325,20,4704,0.2735000000000001,0.0572079539924301
326,20,12240,0.29,0.05431390245600106
327,20,423600,0.4235000000000001,0.08956980518009404
328,20,33696,0.335,0.05024937810560446
329,20,32976,0.2995,0.06538157232737676
330,20,51408,0.28150000000000003,0.08765129776563493
331,20,49728,0.30450000000000005,0.06859118019104206
332,20,15072,0.35350000000000004,0.07080077683189642
333,20,28512,0.2645,0.06053717865906868
334,20,15936,0.307,0.049507575177946246
335,20,76896,0.39149999999999996,0.06085022596506936
336,20,42960,0.295,0.08845903006477067
337,20,648,0.24999999999999997,0.0754983443527075
338,20,69120,0.4205000000000001,0.049038250376619276
339,20,255624,0.42100000000000004,0.13061010680647955
340,20,7296,0.311,0.06307931515164063
341,20,17280,0.239,0.07764663547121665
342,20,6720,0.176,0.07398648525237565
343,20,103680,0.32800000000000007,0.1066114440386209
344,20,28368,0.2675,0.049686517285879465
345,20,13104,0.264,0.0524785670536077
346,20,18240,0.3135,0.08539759949787816
347,20,30096,0.25800000000000006,0.09266067126888299
348,20,3456,0.26099999999999995,0.0795550124127952
349,20,61416,0.3,0.0938083151964686
350,20,20160,0.3235,0.0736393237339942
351,20,28464,0.263,0.06805145112339632
352,20,1728,0.293,0.05701754116059373
353,20,15840,0.317,0.07078841713161836
354,20,35712,0.3374999999999999,0.0729297607290741
355,20,57744,0.3825,0.05973901572674261
356,20,34560,0.285,0.07729812416870155
357,20,40512,0.2754999999999999,0.05936960501805617
358,20,30912,0.29850000000000004,0.07329904501424286
359,20,27648,0.3374999999999999,0.0465698400254929
360,20,44736,0.33199999999999996,0.05679788728465171
361,20,46224,0.29699999999999993,0.08509406559801924
362,20,54720,0.32550000000000007,0.09937177667728399
363,20,112896,0.375,0.10404326023342407
364,20,,,
365,20,43128,0.32099999999999995,0.097
366,20,87456,0.313,0.06229767250869008
367,20,17808,0.298,0.09615612304996494
368,20,24960,0.23399999999999996,0.060778285596090977
369,20,31968,0.3615,0.08912210724618219
370,20,5616,0.20949999999999996,0.04398579316097414
371,20,27936,0.2545,0.06406832290609767
372,20,29808,0.29600000000000004,0.08052328855678959
373,20,47712,0.289,0.10113851887386922
374,20,19584,0.29650000000000004,0.06973342096871485
375,20,132384,0.401,0.057000000000000016
376,20,17760,0.2575,0.09390819985496475
377,20,24576,0.322,0.07788452991448302
378,20,129024,0.4165,0.07418052305019156
379,20,2880,0.30400000000000005,0.08114185110040319
380,20,116208,0.38750000000000007,0.0746240577829965
381,20,41088,0.319,0.058642987645583
382,20,23808,0.32799999999999996,0.07046985170979148
383,20,112320,0.43400000000000005,0.08363013810822031
384,20,25776,0.29350000000000004,0.0627116416624537
385,20,3744,0.247,0.046808118953873795
386,20,12336,0.201,0.097205966895042
387,20,18144,0.21949999999999995,0.059116410581157575
388,20,21600,0.37550000000000006,0.058092598495849725
389,20,86352,0.4075,0.06571719714047458
390,20,77856,0.321,0.09596353474106714
391,20,16224,0.2975,0.05539629951540084
392,20,5184,0.223,0.054963624334645175
393,20,47520,0.32049999999999995,0.052485712341550646
394,20,46368,0.2955,0.07845221475522537
395,20,10320,0.21799999999999997,0.0642339474110069
396,20,5760,0.3390000000000001,0.04614108798023732
397,20,47040,0.3550000000000001,0.08789197915623474
398,20,29088,0.3459999999999999,0.052763623833091695
399,20,88464,0.39049999999999996,0.05817860431464476
400,20,,,
401,20,34224,0.281,0.07738862965578341
402,20,252672,0.4800000000000001,0.0696419413859206
403,20,11520,0.3025,0.046569840025492894
404,20,93528,0.3449999999999999,0.06910137480542627
405,20,29520,0.3115,0.07101232287427302
406,20,15840,0.2805,0.05472430904086409
407,20,14832,0.2895,0.05800646515691159
408,20,57936,0.31299999999999994,0.09503157370053388
409,20,106656,0.41850000000000004,0.0763724426740431
410,20,51312,0.3355,0.08868342573446292
411,20,181728,0.37200000000000005,0.06257795138864806
412,20,81552,0.32199999999999995,0.0837615663654877
413,20,74544,0.3440000000000001,0.08782938005018595
414,20,34560,0.36849999999999994,0.06732570088755112
415,20,44640,0.36949999999999994,0.09080060572485187
416,20,67104,0.3415000000000001,0.07812009984632635
417,20,52848,0.36650000000000005,0.07281998352100887
418,20,3600,0.29000000000000004,0.10049875621120892
419,20,50784,0.32299999999999995,0.07260165287374662
420,20,6720,0.30950000000000005,0.06070214164261423
421,20,31872,0.33949999999999997,0.07151748038067338
422,20,11712,0.3065,0.06310903263400572
423,20,61440,0.3474999999999999,0.05973901572674262
424,20,58368,0.30050000000000004,0.08291411218845679
425,20,51120,0.319,0.06315853069855251
426,20,37416,0.23950000000000002,0.08071400126372127
427,20,162960,0.40900000000000003,0.08954886933959581
428,20,34080,0.337,0.07301369734508724
429,20,2880,0.295,0.05634713834792322
430,20,22272,0.22299999999999998,0.06979254974565695
431,20,45216,0.2895,0.08040366907050946
432,20,66864,0.28,0.085146931829632
433,20,26304,0.321,0.060074953183502366
434,20,30624,0.3489999999999999,0.05999166608788258
435,20,65664,0.38400000000000006,0.06280127387243033
436,20,32832,0.38749999999999996,0.05847007781763251
437,20,7488,0.3655000000000001,0.09583710137519812
438,20,26976,0.32,0.06442049363362563
439,20,,,
440,20,2640,0.22649999999999998,0.052656908378673345
441,20,9072,0.3025,0.0861321658847611
442,20,74928,0.32049999999999995,0.07519807178378979
443,20,9072,0.2535,0.06174746958378132
444,20,,,
445,20,103272,0.37,0.06892024376045112
446,20,17856,0.273,0.06535288822997802
447,20,196800,0.3935,0.0638964005245992
448,20,9120,0.22899999999999998,0.058813263810130446
449,20,,,
450,20,17280,0.288,0.05706137047074841
451,20,69120,0.27949999999999997,0.10027337632691938
452,20,34272,0.2795,0.060454528366368054
453,20,7104,0.28,0.0648074069840786
454,20,1728,0.19999999999999993,0.05522680508593631
455,20,10176,0.2905,0.047799058568134996
456,20,9216,0.3529999999999999,0.056929781309961146
457,20,8640,0.28300000000000003,0.052067264187779246
458,20,4680,0.2715000000000001,0.059268457040823994
459,20,1728,0.27449999999999997,0.05894701010229441
460,20,8928,0.28600000000000003,0.07651143705355427
461,20,63360,0.33449999999999996,0.08114647250497092
462,20,15456,0.20399999999999996,0.05598214000911362
463,20,1920,0.1745,0.05809259849584971
464,20,25632,0.3319999999999999,0.05409251334519409
465,20,60000,0.31300000000000006,0.05684188596448925
466,20,34176,0.27699999999999997,0.07225648759800049
467,20,16752,0.27599999999999997,0.057654141221598294
468,20,57888,0.344,0.06938299503480663
469,20,11712,0.3025,0.06796138609534094
470,20,7392,0.23,0.060827625302982205
471,20,6840,0.26199999999999996,0.07318469785412794
472,20,27360,0.31699999999999995,0.053488316481265334
473,20,18528,0.29500000000000004,0.0698212002188447
474,20,18912,0.32050000000000006,0.057050416299971034
475,20,139536,0.41150000000000014,0.07411308926228889
476,20,17760,0.24400000000000002,0.09227133899537819
477,20,11520,0.27699999999999997,0.07463913182774838
478,20,50760,0.3605,0.09145900721088111
479,20,26496,0.27949999999999997,0.08634089413481887
480,20,65376,0.2715000000000001,0.0794528161867155
481,20,150336,0.43449999999999994,0.08935742834258383
482,20,7776,0.301,0.0768049477572897
483,20,27072,0.33899999999999997,0.0634744042902334
484,20,12096,0.27949999999999997,0.05792020372892346
485,20,54144,0.366,0.07445804187594515
486,20,153888,0.359,0.11605602095539896
487,20,107328,0.3705,0.05748695504199194
488,20,69528,0.3655,0.0814539747342019
489,20,20136,0.2305,0.0659147176281595
490,20,72192,0.3735000000000001,0.07051772826743642
491,20,41160,0.30300000000000005,0.08741281370600079
492,20,13056,0.242,0.05278257288158659
493,20,42048,0.32049999999999995,0.05152426612771889
494,20,15888,0.2115,0.07309411741036347
495,20,57312,0.3195,0.08243027356499552
496,20,21024,0.2945,0.08828788138810445
497,20,73824,0.354,0.0698856208386246
498,20,24384,0.2655,0.08680293773830468
499,20,19632,0.26949999999999996,0.04737879272417143
