gameId,size,#solutions,ave_rate,sd_rate
153,20,218544,1.0,0.0
154,20,3744,1.0,0.0
155,20,7344,1.0,0.0
156,20,,,
157,20,24336,1.0,0.0
158,20,31104,1.0,0.0
159,20,1152,1.0,0.0
160,20,46656,1.0,0.0
161,20,64224,1.0,0.0
162,20,57360,1.0,0.0
163,20,,,
164,20,23040,1.0,0.0
165,20,38880,1.0,0.0
166,20,34584,1.0,0.0
167,20,11160,1.0,0.0
168,20,52848,1.0,0.0
169,20,138912,1.0,0.0
170,20,29280,1.0,0.0
171,20,18768,1.0,0.0
172,20,47136,1.0,0.0
173,20,40200,1.0,0.0
174,20,15264,1.0,0.0
175,20,2592,1.0,0.0
176,20,94080,1.0,0.0
177,20,35088,1.0,0.0
178,20,6528,1.0,0.0
179,20,14016,1.0,0.0
180,20,4416,1.0,0.0
181,20,115296,1.0,0.0
182,20,17160,1.0,0.0
183,20,7296,1.0,0.0
184,20,,,
185,20,45456,1.0,0.0
186,20,35904,1.0,0.0
187,20,7776,1.0,0.0
188,20,25248,1.0,0.0
189,20,102096,1.0,0.0
190,20,29952,1.0,0.0
191,20,24192,1.0,0.0
192,20,30144,1.0,0.0
193,20,98232,1.0,0.0
194,20,12432,1.0,0.0
195,20,33072,1.0,0.0
196,20,5760,1.0,0.0
197,20,48096,1.0,0.0
198,20,19704,1.0,0.0
199,20,,,
200,20,21120,1.0,0.0
201,20,20448,1.0,0.0
202,20,50112,1.0,0.0
203,20,155712,1.0,0.0
204,20,432,1.0,0.0
205,20,37440,1.0,0.0
206,20,45984,1.0,0.0
207,20,4848,1.0,0.0
208,20,12912,1.0,0.0
209,20,304320,1.0,0.0
210,20,59952,1.0,0.0
211,20,15552,1.0,0.0
212,20,66312,1.0,0.0
213,20,47328,1.0,0.0
214,20,22656,1.0,0.0
215,20,67968,1.0,0.0
216,20,1800,1.0,0.0
217,20,17664,1.0,0.0
218,20,7872,1.0,0.0
219,20,55872,1.0,0.0
220,20,56448,1.0,0.0
221,20,60480,1.0,0.0
222,20,45216,1.0,0.0
223,20,162960,1.0,0.0
224,20,78048,1.0,0.0
225,20,9504,1.0,0.0
226,20,15216,1.0,0.0
227,20,60312,1.0,0.0
228,20,46488,1.0,0.0
229,20,21888,1.0,0.0
230,20,28944,1.0,0.0
231,20,46728,1.0,0.0
232,20,83808,1.0,0.0
233,20,10080,1.0,0.0
234,20,127680,1.0,0.0
235,20,49248,1.0,0.0
236,20,23232,1.0,0.0
237,20,3456,1.0,0.0
238,20,84672,1.0,0.0
239,20,14976,1.0,0.0
240,20,39936,1.0,0.0
241,20,60528,1.0,0.0
242,20,1344,1.0,0.0
243,20,29376,1.0,0.0
244,20,15936,1.0,0.0
245,20,40560,1.0,0.0
246,20,65664,1.0,0.0
247,20,12528,1.0,0.0
248,20,13824,1.0,0.0
249,20,39168,1.0,0.0
250,20,36576,1.0,0.0
251,20,47808,1.0,0.0
252,20,139584,1.0,0.0
253,20,9408,1.0,0.0
254,20,12384,1.0,0.0
255,20,2880,1.0,0.0
256,20,25344,1.0,0.0
257,20,48576,1.0,0.0
258,20,263136,1.0,0.0
259,20,110016,1.0,0.0
260,20,38112,1.0,0.0
261,20,13824,1.0,0.0
262,20,167520,1.0,0.0
263,20,17280,1.0,0.0
264,20,10272,1.0,0.0
265,20,41472,1.0,0.0
266,20,7200,1.0,0.0
267,20,79488,1.0,0.0
268,20,36576,1.0,0.0
269,20,359856,1.0,0.0
270,20,18576,1.0,0.0
271,20,99024,1.0,0.0
272,20,31968,1.0,0.0
273,20,64800,1.0,0.0
274,20,15168,1.0,0.0
275,20,47136,1.0,0.0
276,20,89856,1.0,0.0
277,20,114432,1.0,0.0
278,20,46344,1.0,0.0
279,20,48384,1.0,0.0
280,20,51120,1.0,0.0
281,20,134208,1.0,0.0
282,20,5832,1.0,0.0
283,20,35712,1.0,0.0
284,20,16992,1.0,0.0
285,20,6720,1.0,0.0
286,20,33984,1.0,0.0
287,20,24192,1.0,0.0
288,20,22704,1.0,0.0
289,20,9504,1.0,0.0
290,20,31392,1.0,0.0
291,20,37248,1.0,0.0
292,20,5184,1.0,0.0
293,20,18816,1.0,0.0
294,20,37728,1.0,0.0
295,20,29424,1.0,0.0
296,20,39072,1.0,0.0
297,20,4992,1.0,0.0
298,20,22440,1.0,0.0
299,20,8640,1.0,0.0
300,20,13056,1.0,0.0
301,20,82176,1.0,0.0
302,20,8640,1.0,0.0
303,20,16512,1.0,0.0
304,20,33600,1.0,0.0
305,20,11232,1.0,0.0
306,20,39312,1.0,0.0
307,20,576,1.0,0.0
308,20,36288,1.0,0.0
309,20,37440,1.0,0.0
310,20,5328,1.0,0.0
311,20,144096,1.0,0.0
312,20,5040,1.0,0.0
313,20,70272,1.0,0.0
314,20,21432,1.0,0.0
315,20,90432,1.0,0.0
316,20,25728,1.0,0.0
317,20,,,
318,20,4392,1.0,0.0
319,20,38808,1.0,0.0
320,20,11304,1.0,0.0
321,20,28080,1.0,0.0
322,20,42624,1.0,0.0
323,20,4032,1.0,0.0
324,20,13824,1.0,0.0
325,20,4704,1.0,0.0
326,20,12240,1.0,0.0
327,20,423600,1.0,0.0
328,20,33696,1.0,0.0
329,20,32976,1.0,0.0
330,20,51408,1.0,0.0
331,20,49728,1.0,0.0
332,20,15072,1.0,0.0
333,20,28512,1.0,0.0
334,20,15936,1.0,0.0
335,20,76896,1.0,0.0
336,20,42960,1.0,0.0
337,20,648,1.0,0.0
338,20,69120,1.0,0.0
339,20,255624,1.0,0.0
340,20,7296,1.0,0.0
341,20,17280,1.0,0.0
342,20,6720,1.0,0.0
343,20,103680,1.0,0.0
344,20,28368,1.0,0.0
345,20,13104,1.0,0.0
346,20,18240,1.0,0.0
347,20,30096,1.0,0.0
348,20,3456,1.0,0.0
349,20,61416,1.0,0.0
350,20,20160,1.0,0.0
351,20,28464,1.0,0.0
352,20,1728,1.0,0.0
353,20,15840,1.0,0.0
354,20,35712,1.0,0.0
355,20,57744,1.0,0.0
356,20,34560,1.0,0.0
357,20,40512,1.0,0.0
358,20,30912,1.0,0.0
359,20,27648,1.0,0.0
360,20,44736,1.0,0.0
361,20,46224,1.0,0.0
362,20,54720,1.0,0.0
363,20,112896,1.0,0.0
364,20,,,
365,20,43128,1.0,0.0
366,20,87456,1.0,0.0
367,20,17808,1.0,0.0
368,20,24960,1.0,0.0
369,20,31968,1.0,0.0
370,20,5616,1.0,0.0
371,20,27936,1.0,0.0
372,20,29808,1.0,0.0
373,20,47712,1.0,0.0
374,20,19584,1.0,0.0
375,20,132384,1.0,0.0
376,20,17760,1.0,0.0
377,20,24576,1.0,0.0
378,20,129024,1.0,0.0
379,20,2880,1.0,0.0
380,20,116208,1.0,0.0
381,20,41088,1.0,0.0
382,20,23808,1.0,0.0
383,20,112320,1.0,0.0
384,20,25776,1.0,0.0
385,20,3744,1.0,0.0
386,20,12336,1.0,0.0
387,20,18144,1.0,0.0
388,20,21600,1.0,0.0
389,20,86352,1.0,0.0
390,20,77856,1.0,0.0
391,20,16224,1.0,0.0
392,20,5184,1.0,0.0
393,20,47520,1.0,0.0
394,20,46368,1.0,0.0
395,20,10320,1.0,0.0
396,20,5760,1.0,0.0
397,20,47040,1.0,0.0
398,20,29088,1.0,0.0
399,20,88464,1.0,0.0
400,20,,,
401,20,34224,1.0,0.0
402,20,252672,1.0,0.0
403,20,11520,1.0,0.0
404,20,93528,1.0,0.0
405,20,29520,1.0,0.0
406,20,15840,1.0,0.0
407,20,14832,1.0,0.0
408,20,57936,1.0,0.0
409,20,106656,1.0,0.0
410,20,51312,1.0,0.0
411,20,181728,1.0,0.0
412,20,81552,1.0,0.0
413,20,74544,1.0,0.0
414,20,34560,1.0,0.0
415,20,44640,1.0,0.0
416,20,67104,1.0,0.0
417,20,52848,1.0,0.0
418,20,3600,1.0,0.0
419,20,50784,1.0,0.0
420,20,6720,1.0,0.0
421,20,31872,1.0,0.0
422,20,11712,1.0,0.0
423,20,61440,1.0,0.0
424,20,58368,1.0,0.0
425,20,51120,1.0,0.0
426,20,37416,1.0,0.0
427,20,162960,1.0,0.0
428,20,34080,1.0,0.0
429,20,2880,1.0,0.0
430,20,22272,1.0,0.0
431,20,45216,1.0,0.0
432,20,66864,1.0,0.0
433,20,26304,1.0,0.0
434,20,30624,1.0,0.0
435,20,65664,1.0,0.0
436,20,32832,1.0,0.0
437,20,7488,1.0,0.0
438,20,26976,1.0,0.0
439,20,,,
440,20,2640,1.0,0.0
441,20,9072,1.0,0.0
442,20,74928,1.0,0.0
443,20,9072,1.0,0.0
444,20,,,
445,20,103272,1.0,0.0
446,20,17856,1.0,0.0
447,20,196800,1.0,0.0
448,20,9120,1.0,0.0
449,20,,,
450,20,17280,1.0,0.0
451,20,69120,1.0,0.0
452,20,34272,1.0,0.0
453,20,7104,1.0,0.0
454,20,1728,1.0,0.0
455,20,10176,1.0,0.0
456,20,9216,1.0,0.0
457,20,8640,1.0,0.0
458,20,4680,1.0,0.0
459,20,1728,1.0,0.0
460,20,8928,1.0,0.0
461,20,63360,1.0,0.0
462,20,15456,1.0,0.0
463,20,1920,1.0,0.0
464,20,25632,1.0,0.0
465,20,60000,1.0,0.0
466,20,34176,1.0,0.0
467,20,16752,1.0,0.0
468,20,57888,1.0,0.0
469,20,11712,1.0,0.0
470,20,7392,1.0,0.0
471,20,6840,1.0,0.0
472,20,27360,1.0,0.0
473,20,18528,1.0,0.0
474,20,18912,1.0,0.0
475,20,139536,1.0,0.0
476,20,17760,1.0,0.0
477,20,11520,1.0,0.0
478,20,50760,1.0,0.0
479,20,26496,1.0,0.0
480,20,65376,1.0,0.0
481,20,150336,1.0,0.0
482,20,7776,1.0,0.0
483,20,27072,1.0,0.0
484,20,12096,1.0,0.0
485,20,54144,1.0,0.0
486,20,153888,1.0,0.0
487,20,107328,1.0,0.0
488,20,69528,1.0,0.0
489,20,20136,1.0,0.0
490,20,72192,1.0,0.0
491,20,41160,1.0,0.0
492,20,13056,1.0,0.0
493,20,42048,1.0,0.0
494,20,15888,1.0,0.0
495,20,57312,1.0,0.0
496,20,21024,1.0,0.0
497,20,73824,1.0,0.0
498,20,24384,1.0,0.0
499,20,19632,1.0,0.0
