size,trial,rate,density,clustering,shortest_path,n_comp_nodes,steps,l1,l2
185,0,0.44324324324324327,0.021504112808460634,0.13946768096384465,3.1832549941245594,58.33333333333333,1000,58.33333333333333,6.333333333333334
185,1,0.45945945945945943,0.021504112808460634,0.13946768096384465,3.1832549941245594,56.0,1000,56.0,6.200358412579424
185,2,0.41081081081081083,0.021504112808460634,0.13946768096384465,3.1832549941245594,60.33333333333333,1000,60.33333333333333,6.298147875897062
185,3,0.4864864864864865,0.021504112808460634,0.13946768096384465,3.1832549941245594,48.0,1000,48.0,5.5176484524156155
185,4,0.4486486486486486,0.021504112808460634,0.13946768096384465,3.1832549941245594,53.66666666666667,1000,53.66666666666667,5.802298395176404
185,5,0.5027027027027027,0.021504112808460634,0.13946768096384465,3.1832549941245594,52.99999999999999,1000,52.99999999999999,6.119186583561941
185,6,0.4486486486486486,0.021504112808460634,0.13946768096384465,3.1832549941245594,57.66666666666666,1000,57.66666666666666,6.244997998398399
185,7,0.427027027027027,0.021504112808460634,0.13946768096384465,3.1832549941245594,59.666666666666664,1000,59.666666666666664,6.420453428086074
185,8,0.45945945945945943,0.021504112808460634,0.13946768096384465,3.1832549941245594,57.666666666666664,1000,57.666666666666664,6.350852961085883
185,9,0.5135135135135135,0.021504112808460634,0.13946768096384465,3.1832549941245594,47.33333333333333,1000,47.33333333333333,5.497474167490214
185,10,0.4540540540540541,0.021504112808460634,0.13946768096384465,3.1832549941245594,57.33333333333333,1000,57.33333333333333,6.306962642808168
185,11,0.41081081081081083,0.021504112808460634,0.13946768096384465,3.1832549941245594,68.66666666666666,1000,68.66666666666666,7.133644853010899
185,12,0.4378378378378378,0.021504112808460634,0.13946768096384465,3.1832549941245594,58.66666666666667,1000,58.66666666666667,6.289320754704403
185,13,0.4540540540540541,0.021504112808460634,0.13946768096384465,3.1832549941245594,54.66666666666667,1000,54.66666666666667,5.981452814975454
185,14,0.48108108108108105,0.021504112808460634,0.13946768096384465,3.1832549941245594,56.666666666666664,1000,56.666666666666664,6.306962642808168
185,15,0.427027027027027,0.021504112808460634,0.13946768096384465,3.1832549941245594,49.66666666666667,1000,49.66666666666667,5.217491947499509
185,16,0.44324324324324327,0.021504112808460634,0.13946768096384465,3.1832549941245594,56.666666666666664,1000,56.666666666666664,6.236095644623235
185,17,0.43243243243243246,0.021504112808460634,0.13946768096384465,3.1832549941245594,55.33333333333333,1000,55.33333333333333,6.0
185,18,0.47027027027027024,0.021504112808460634,0.13946768096384465,3.1832549941245594,57.33333333333333,1000,57.33333333333333,6.324555320336759
185,19,0.5405405405405406,0.021504112808460634,0.13946768096384465,3.1832549941245594,51.33333333333333,1000,51.33333333333333,6.036923425424945
