size,trial,rate,density,clustering,shortest_path,n_comp_nodes,steps,l1,l2
185,0,0.4540540540540541,0.021504112808460634,0.09161068983050408,3.156698002350176,58.0,1000,58.0,6.306962642808168
185,1,0.4756756756756757,0.021504112808460634,0.09161068983050408,3.156698002350176,50.333333333333336,1000,50.333333333333336,5.627314338711376
185,2,0.4486486486486486,0.021504112808460634,0.09161068983050408,3.156698002350176,51.33333333333333,1000,51.33333333333333,5.597618541248888
185,3,0.47027027027027024,0.021504112808460634,0.09161068983050408,3.156698002350176,54.0,1000,54.0,6.055300708194985
185,4,0.4540540540540541,0.021504112808460634,0.09161068983050408,3.156698002350176,58.0,1000,58.0,6.342099196813484
185,5,0.4756756756756757,0.021504112808460634,0.09161068983050408,3.156698002350176,56.0,1000,56.0,6.271629240742261
185,6,0.427027027027027,0.021504112808460634,0.09161068983050408,3.156698002350176,58.0,1000,58.0,6.200358412579424
185,7,0.5405405405405406,0.021504112808460634,0.09161068983050408,3.156698002350176,51.0,1000,51.0,6.08276253029822
185,8,0.3891891891891892,0.021504112808460634,0.09161068983050408,3.156698002350176,64.66666666666667,1000,64.66666666666667,6.733003292241386
185,9,0.4756756756756757,0.021504112808460634,0.09161068983050408,3.156698002350176,51.33333333333333,1000,51.33333333333333,5.773502691896257
185,10,0.49189189189189186,0.021504112808460634,0.09161068983050408,3.156698002350176,56.0,1000,56.0,6.342099196813484
185,11,0.4864864864864865,0.021504112808460634,0.09161068983050408,3.156698002350176,49.00000000000001,1000,49.00000000000001,5.547772325697745
185,12,0.48108108108108105,0.021504112808460634,0.09161068983050408,3.156698002350176,52.33333333333333,1000,52.33333333333333,5.897268670984712
185,13,0.427027027027027,0.021504112808460634,0.09161068983050408,3.156698002350176,60.33333333333333,1000,60.33333333333333,6.48930744464393
185,14,0.4756756756756757,0.021504112808460634,0.09161068983050408,3.156698002350176,51.333333333333336,1000,51.333333333333336,5.811865258054232
185,15,0.427027027027027,0.021504112808460634,0.09161068983050408,3.156698002350176,56.33333333333333,1000,56.33333333333333,6.1734197258173795
185,16,0.3891891891891892,0.021504112808460634,0.09161068983050408,3.156698002350176,62.666666666666664,1000,62.666666666666664,6.514940095230689
185,17,0.42162162162162165,0.021504112808460634,0.09161068983050408,3.156698002350176,58.33333333333333,1000,58.33333333333333,6.209312003399053
185,18,0.4,0.021504112808460634,0.09161068983050408,3.156698002350176,63.0,1000,63.0,6.6248689714505975
185,19,0.44324324324324327,0.021504112808460634,0.09161068983050408,3.156698002350176,57.99999999999999,1000,57.99999999999999,6.253887679764573
