size,trial,rate,density,clustering,shortest_path,n_comp_nodes,steps,l1,l2
115,0,0.4608695652173913,0.03447749809305874,0.11366110681967458,3.1365369946605646,33.33333333333333,1000,33.33333333333333,4.570436400267362
115,1,0.4347826086956522,0.03447749809305874,0.11366110681967458,3.1365369946605646,38.0,1000,38.0,5.14241620684717
115,2,0.4695652173913043,0.03447749809305874,0.11366110681967458,3.1365369946605646,30.666666666666664,1000,30.666666666666664,4.320493798938573
115,3,0.4434782608695652,0.03447749809305874,0.11366110681967458,3.1365369946605646,36.0,1000,36.0,4.944132324730441
115,4,0.4956521739130435,0.03447749809305874,0.11366110681967458,3.1365369946605646,35.33333333333333,1000,35.33333333333333,5.033222956847166
115,5,0.4956521739130435,0.03447749809305874,0.11366110681967458,3.1365369946605646,28.333333333333332,1000,28.333333333333332,4.04145188432738
115,6,0.4434782608695652,0.03447749809305874,0.11366110681967458,3.1365369946605646,32.0,1000,32.0,4.447221354708778
115,7,0.4260869565217391,0.03447749809305874,0.11366110681967458,3.1365369946605646,36.0,1000,36.0,4.944132324730441
115,8,0.5739130434782609,0.03447749809305874,0.11366110681967458,3.1365369946605646,29.666666666666664,1000,29.666666666666664,4.606758320361751
115,9,0.4521739130434783,0.03447749809305874,0.11366110681967458,3.1365369946605646,40.333333333333336,1000,40.333333333333336,5.527707983925667
115,10,0.5043478260869565,0.03447749809305874,0.11366110681967458,3.1365369946605646,35.333333333333336,1000,35.333333333333336,5.14241620684717
115,11,0.4869565217391304,0.03447749809305874,0.11366110681967458,3.1365369946605646,29.666666666666664,1000,29.666666666666664,4.255715111601235
115,12,0.4347826086956522,0.03447749809305874,0.11366110681967458,3.1365369946605646,35.666666666666664,1000,35.666666666666664,4.864839839775475
115,13,0.4434782608695652,0.03447749809305874,0.11366110681967458,3.1365369946605646,39.66666666666667,1000,39.66666666666667,5.385164807134504
115,14,0.4347826086956522,0.03447749809305874,0.11366110681967458,3.1365369946605646,29.666666666666668,1000,29.666666666666668,3.9860869143671325
115,15,0.4695652173913043,0.03447749809305874,0.11366110681967458,3.1365369946605646,41.333333333333336,1000,41.333333333333336,5.676462121975467
115,16,0.5304347826086957,0.03447749809305874,0.11366110681967458,3.1365369946605646,32.333333333333336,1000,32.333333333333336,4.772607021092117
115,17,0.5304347826086957,0.03447749809305874,0.11366110681967458,3.1365369946605646,30.333333333333332,1000,30.333333333333332,4.558264777059114
115,18,0.5304347826086957,0.03447749809305874,0.11366110681967458,3.1365369946605646,28.999999999999996,1000,28.999999999999996,4.409585518440984
115,19,0.4956521739130435,0.03447749809305874,0.11366110681967458,3.1365369946605646,35.333333333333336,1000,35.333333333333336,5.011098792790969
