size,trial,rate,density,clustering,shortest_path,n_comp_nodes,steps,l1,l2
145,0,0.4620689655172414,0.02739463601532567,0.11491432987866222,3.200383141762452,44.33333333333333,1000,44.33333333333333,5.507570547286102
145,1,0.43448275862068964,0.02739463601532567,0.11491432987866222,3.200383141762452,42.33333333333333,1000,42.33333333333333,5.196152422706631
145,2,0.4413793103448276,0.02739463601532567,0.11491432987866222,3.200383141762452,40.33333333333333,1000,40.33333333333333,4.955356249106169
145,3,0.4620689655172414,0.02739463601532567,0.11491432987866222,3.200383141762452,47.0,1000,47.0,5.802298395176403
145,4,0.4482758620689655,0.02739463601532567,0.11491432987866222,3.200383141762452,49.666666666666664,1000,49.666666666666664,6.046119049072351
145,5,0.3931034482758621,0.02739463601532567,0.11491432987866222,3.200383141762452,47.99999999999999,1000,47.99999999999999,5.57773351022717
145,6,0.4275862068965517,0.02739463601532567,0.11491432987866222,3.200383141762452,49.0,1000,49.0,5.916079783099616
145,7,0.46896551724137936,0.02739463601532567,0.11491432987866222,3.200383141762452,42.99999999999999,1000,42.99999999999999,5.405758246742285
145,8,0.4758620689655172,0.02739463601532567,0.11491432987866222,3.200383141762452,44.33333333333333,1000,44.33333333333333,5.487359211051443
145,9,0.40689655172413797,0.02739463601532567,0.11491432987866222,3.200383141762452,47.99999999999999,1000,47.99999999999999,5.617433182117572
145,10,0.45517241379310347,0.02739463601532567,0.11491432987866222,3.200383141762452,39.666666666666664,1000,39.666666666666664,4.910306620885412
145,11,0.5379310344827586,0.02739463601532567,0.11491432987866222,3.200383141762452,32.33333333333333,1000,32.33333333333333,4.409585518440984
145,12,0.38620689655172413,0.02739463601532567,0.11491432987866222,3.200383141762452,44.99999999999999,1000,44.99999999999999,5.196152422706631
145,13,0.3931034482758621,0.02739463601532567,0.11491432987866222,3.200383141762452,47.0,1000,47.0,5.487359211051443
145,14,0.4758620689655172,0.02739463601532567,0.11491432987866222,3.200383141762452,39.0,1000,39.0,4.955356249106169
145,15,0.3931034482758621,0.02739463601532567,0.11491432987866222,3.200383141762452,47.666666666666664,1000,47.666666666666664,5.686240703077327
145,16,0.43448275862068964,0.02739463601532567,0.11491432987866222,3.200383141762452,50.33333333333333,1000,50.33333333333333,6.119186583561939
145,17,0.4137931034482759,0.02739463601532567,0.11491432987866222,3.200383141762452,49.66666666666667,1000,49.66666666666667,5.878397362849466
145,18,0.4896551724137931,0.02739463601532567,0.11491432987866222,3.200383141762452,41.666666666666664,1000,41.666666666666664,5.343739847293799
145,19,0.5103448275862069,0.02739463601532567,0.11491432987866222,3.200383141762452,41.0,1000,41.0,5.32290647422377
