size,k,avg_rate,density,clustering,shortest_path,std_rate,median_rate,n_comp_nodes,avg_steps,avg_l1,avg_l2
25,9,0.592,0.15333333333333332,0.18073015873015874,2.28,0.11634431657799191,0.38,6.35,1000.0,6.35,2.1348229706488513
35,0,0.5485714285714286,0.11092436974789915,0.20898783755926612,2.4487394957983195,0.12209063210983712,0.45714285714285713,9.750000000000002,1000.0,9.750000000000002,2.664218449550737
35,1,0.51,0.11092436974789915,0.2786813186813187,2.373109243697479,0.09092495223411177,0.4857142857142857,10.566666666666668,1000.0,10.566666666666668,2.7393168935676697
35,2,0.5599999999999999,0.11092436974789915,0.09297258297258297,2.534453781512605,0.05671266640365486,0.42857142857142855,9.016666666666664,1000.0,9.016666666666664,2.509782384210771
35,3,0.5357142857142858,0.11092436974789915,0.08532261389404246,2.5747899159663867,0.06119557140172541,0.4714285714285714,9.316666666666665,1000.0,9.316666666666665,2.524859711099331
35,4,0.5528571428571428,0.11092436974789915,0.21199102484816768,2.4941176470588236,0.07299706452023551,0.44285714285714284,9.716666666666665,1000.0,9.716666666666665,2.6604462999221523
35,5,0.5142857142857143,0.11092436974789915,0.3316619981325864,2.396638655462185,0.08571428571428572,0.4857142857142857,10.3,1000.0,10.3,2.715634829765968
35,6,0.5242857142857142,0.11092436974789915,0.3325283446712018,2.4168067226890755,0.09742605778072864,0.4857142857142857,9.850000000000001,1000.0,9.850000000000001,2.626337346834903
35,7,0.4971428571428572,0.11092436974789915,0.14307977736549166,2.5176470588235293,0.10667516972911126,0.5285714285714285,10.483333333333333,1000.0,10.483333333333333,2.7166983679356567
35,8,0.5428571428571428,0.11092436974789915,0.16576376004947435,2.5798319327731094,0.07056622305844837,0.45714285714285713,9.3,1000.0,9.3,2.5271191948140137
35,9,0.4600000000000001,0.11092436974789915,0.2508754410855252,2.4285714285714284,0.07871415607974806,0.5428571428571428,10.85,1000.0,10.85,2.7427305204330064
45,0,0.4788888888888889,0.08686868686868687,0.24893217893217892,2.6303030303030304,0.08902073555090799,0.5111111111111111,13.416666666666666,1000.0,13.416666666666666,3.0429086750659047
45,1,0.5011111111111111,0.08686868686868687,0.13831522507993094,2.591919191919192,0.05554444333311106,0.4888888888888889,12.283333333333333,1000.0,12.283333333333333,2.860295971599091
45,2,0.4933333333333334,0.08686868686868687,0.1152314352314352,2.672727272727273,0.05734883511361751,0.5111111111111111,13.699999999999998,1000.0,13.699999999999998,3.1174273605627443
45,3,0.5766666666666667,0.08686868686868687,0.10465768799102133,2.7545454545454544,0.05857357934709866,0.4111111111111111,11.7,1000.0,11.7,2.9007593851193483
45,4,0.47444444444444456,0.08686868686868687,0.30271889838556504,2.3767676767676766,0.04780361058733102,0.5222222222222221,13.15,1000.0,13.15,2.977600153366016
45,5,0.5344444444444444,0.08686868686868687,0.2175785459843431,2.573737373737374,0.05899361756648127,0.45555555555555555,11.9,1000.0,11.9,2.852340400099463
45,6,0.49,0.08686868686868687,0.21131254061078622,2.597979797979798,0.06264735715115756,0.5111111111111111,13.233333333333334,1000.0,13.233333333333334,3.026610415376532
45,7,0.49444444444444446,0.08686868686868687,0.1540788840788841,2.585858585858586,0.07432826755699806,0.5111111111111111,12.8,1000.0,12.8,2.942327544216265
45,8,0.4733333333333334,0.08686868686868687,0.25940485765047167,2.585858585858586,0.056262172894098496,0.5222222222222221,14.099999999999998,1000.0,14.099999999999998,3.1469039062047726
45,9,0.48222222222222233,0.08686868686868687,0.23007400007400006,2.503030303030303,0.08317763232094623,0.5111111111111111,13.416666666666666,1000.0,13.416666666666666,3.0276208303327143
55,0,0.48363636363636364,0.07138047138047138,0.23739409728714542,2.6215488215488216,0.07614687851407972,0.5272727272727272,15.883333333333331,1000.0,15.883333333333331,3.2653983266262743
55,1,0.5354545454545455,0.07138047138047138,0.10467401285583104,2.7973063973063974,0.056180052929019536,0.4636363636363636,15.133333333333331,1000.0,15.133333333333331,3.2729793486005776
55,2,0.5063636363636366,0.07138047138047138,0.16936941846032755,2.7696969696969695,0.0453726535035192,0.4909090909090909,15.616666666666669,1000.0,15.616666666666669,3.2795946813676267
