size,trial,rate,density,clustering,shortest_path,n_comp_nodes,steps,l1,l2
125,0,0.43200000000000005,0.03174193548387097,0.10994143481740734,3.2254193548387096,42.666666666666664,1000,42.666666666666664,5.47722557505166
125,1,0.48,0.03174193548387097,0.10994143481740734,3.2254193548387096,39.666666666666664,1000,39.666666666666664,5.280993172584952
125,2,0.32799999999999996,0.03174193548387097,0.10994143481740734,3.2254193548387096,43.333333333333336,1000,43.333333333333336,5.077182070575938
125,3,0.368,0.03174193548387097,0.10994143481740734,3.2254193548387096,37.33333333333334,1000,37.33333333333334,4.594682917363406
125,4,0.36,0.03174193548387097,0.10994143481740734,3.2254193548387096,40.666666666666664,1000,40.666666666666664,4.921607686744466
125,5,0.4,0.03174193548387097,0.10994143481740734,3.2254193548387096,38.666666666666664,1000,38.666666666666664,4.807401700618652
125,6,0.40800000000000003,0.03174193548387097,0.10994143481740734,3.2254193548387096,43.66666666666666,1000,43.66666666666666,5.467073155618907
125,7,0.352,0.03174193548387097,0.10994143481740734,3.2254193548387096,42.666666666666664,1000,42.666666666666664,5.14241620684717
125,8,0.496,0.03174193548387097,0.10994143481740734,3.2254193548387096,33.99999999999999,1000,33.99999999999999,4.618802153517004
125,9,0.44799999999999995,0.03174193548387097,0.10994143481740734,3.2254193548387096,38.0,1000,38.0,4.966554808583779
125,10,0.42400000000000004,0.03174193548387097,0.10994143481740734,3.2254193548387096,44.333333333333336,1000,44.333333333333336,5.627314338711376
125,11,0.41600000000000004,0.03174193548387097,0.10994143481740734,3.2254193548387096,39.333333333333336,1000,39.333333333333336,5.0110987927909685
125,12,0.368,0.03174193548387097,0.10994143481740734,3.2254193548387096,45.0,1000,45.0,5.487359211051442
125,13,0.43200000000000005,0.03174193548387097,0.10994143481740734,3.2254193548387096,36.0,1000,36.0,4.594682917363406
125,14,0.28800000000000003,0.03174193548387097,0.10994143481740734,3.2254193548387096,48.0,1000,48.0,5.3954713520795465
125,15,0.48,0.03174193548387097,0.10994143481740734,3.2254193548387096,33.33333333333333,1000,33.33333333333333,4.472135954999578
125,16,0.41600000000000004,0.03174193548387097,0.10994143481740734,3.2254193548387096,38.33333333333332,1000,38.33333333333332,4.864839839775474
125,17,0.29600000000000004,0.03174193548387097,0.10994143481740734,3.2254193548387096,46.33333333333333,1000,46.33333333333333,5.259911279353165
125,18,0.488,0.03174193548387097,0.10994143481740734,3.2254193548387096,40.33333333333333,1000,40.33333333333333,5.3644923131436935
125,19,0.392,0.03174193548387097,0.10994143481740734,3.2254193548387096,38.666666666666664,1000,38.666666666666664,4.807401700618652
